Dataset,Code,Project,sha,CWE,Severity,Year,owner,project,Date,Message,sha-p
VULAS,CVE-2018-1999040,https://github.com/jenkinsci/kubernetes-plugin,bf7a47847dfb5ef2d1e2a537e2eb9f28063988c6,,,,jenkinsci,kubernetes-plugin,7/23/18 8:01,[SECURITY-1016],d475ed6b56278c78895b3b694a97b2cce23b8e12
VULAS,CVE-2018-1999042,https://github.com/jenkinsci/jenkins,727d58f690abf64f543407e1de3545eca76ad30e,,,,jenkinsci,jenkins,8/1/18 16:19,[SECURITY-637],832144e32297fea7734a44bd2064f6ddd4562874
VULAS,CVE-2018-1999044,https://github.com/jenkinsci/jenkins,e5046911c57e60a1d6d8aca9b21bd9093b0f3763,,,,jenkinsci,jenkins,7/31/18 22:56,[SECURITY-790],8697bdff0342421e22230028d84aaa265719e86c
VULAS,CVE-2018-1999045,https://github.com/jenkinsci/jenkins,ef9583a24abc4de157e1570cb32d7a273d327f36,,,,jenkinsci,jenkins,7/31/18 22:58,[SECURITY-996],e5046911c57e60a1d6d8aca9b21bd9093b0f3763
VULAS,CVE-2018-1999046,https://github.com/jenkinsci/jenkins,6867e4469525d16319b1bae9c840b933fe4e23c4,,,,jenkinsci,jenkins,8/1/18 23:33,[SECURITY-1071],727d58f690abf64f543407e1de3545eca76ad30e
VULAS,CVE-2018-20059,https://github.com/pippo-java/pippo,9f36e5891c0b11f840e1e1561ae96d83ba9ce759,,,,pippo-java,pippo,12/11/18 20:00,Fix #486,8531461923c325063473fa73a864a73676482ed0
VULAS,CVE-2018-20157,https://github.com/OpenRefine/OpenRefine,6a0d7d56e4ffb420316ce7849fde881344fbf881,,,,OpenRefine,OpenRefine,12/31/18 15:02,Disable DTDs in XML importer. Closes #1907.,ddd9bf9aa80a43c68bf6d8fb4dc9d0b8bb29dcd5
VULAS,CVE-2018-20227,https://github.com/eclipse/rdf4j,df15a4d7a8f2789c043b27c9eafe1b30316cfa79,,,,eclipse,rdf4j,12/18/18 19:01,"Verify that zip file entries don't try to escape the parent dir + test

Signed-off-by: Bart Hanssens <bart.hanssens@bosa.fgov.be>",f63510ba14910fee4a5489f584fd2fd2da5b42e5
VULAS,CVE-2018-20318,https://github.com/Wechat-Group/WxJava,6272639f02e397fed40828a2d0da66c30264bc0e,,,,Wechat-Group,WxJava,12/20/18 8:47,#889 修复一些潜在的XXE漏洞代码,9b6893161a459688d99b737d916ccacbc6bf34c7
VULAS,CVE-2018-5382,https://github.com/bcgit/bc-java,81b00861cd5711e85fe8dce2a0e119f684120255,,,,bcgit,bc-java,3/6/13 23:47,"Added BKS-V1 keystore.
Some extra UTF-8 tests.",8825b2c2a3b341783322153136394007d39b718a
VULAS,CVE-2018-5968,https://github.com/FasterXML/jackson-databind,038b471e2efde2e8f96b4e0be958d3e5a1ff1d0,,,,FasterXML,jackson-databind,1/22/18 5:01,Fix #1899,b744bf378c9fcc25c69244dcd4133f150813aa3a
VULAS,CVE-2018-6331,https://github.com/facebook/buck,8c5500981812564877bd122c0f8fab48d3528ddf,,,,facebook,buck,3/28/18 18:24,"Prevent deserialization of random objects

Summary:
Fixed security issue with buck parser-cache command.
This diff prevent deserialization of random objects.

Reviewed By: jtorkkola

fbshipit-source-id: 24e8221",8ce226cd2da6ac107d7db9535d6db4a1ac16211a
VULAS,CVE-2018-8013,https://github.com/apache/batik,f91125b26a6ca2b7a1195f1842360bed03629839,,,,apache,batik,5/9/18 9:59,"BATIK-1222: Only call DOMImplementation in deserialization

git-svn-id: https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1831241 13f79535-47bb-0310-9956-ffa450edef68",23df647cf944b6c33ab23f0433305c153e247839
VULAS,CVE-2018-8014,https://github.com/apache/tomcat,d83a76732e6804739b81d8b2056365307637b42d,,,,apache,tomcat,5/16/18 14:53,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=62343
Make CORS filter defaults more secure.
This is the fix for CVE-2018-8014.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1831726 13f79535-47bb-0310-9956-ffa450edef68",6513dbd4a1751fdabfba97c97a60f7086ebb3082
VULAS,CVE-2018-8016,https://github.com/beobal/cassandra,28ee665b3c0c9238b61a871064f024d54cddcc79,,,,beobal,cassandra,1/26/18 17:42,"Remove dependencies on JVM internals for JMX support

Patch by Sam Tunnicliffe; reviewed by Jason Brown for CASSANDRA-14173",6b00767427706124e016e4f471c2266899387163
VULAS,CVE-2018-8030,https://github.com/apache/qpid-broker-j,025b48f3193e2b10b1c41d2bc3bcfc9cfc238a27,,,,apache,qpid-broker-j,6/5/18 19:01,QPID-8203: [Broker-J][AMQP 0-9] Fix maximum message size check,560d4a3b3a51deb4cb79303976cd87a16b8e0997
VULAS,CVE-2018-8032,https://github.com/apache/axis1-java,e7ce8a92bc02be54da102efb64c99aeee21a2106,,,,apache,axis1-java,5/20/18 20:10,"Correctly escape namespace URIs in namespace declarations.

git-svn-id: https://svn.apache.org/repos/asf/axis/axis1/java/trunk@1831943 13f79535-47bb-0310-9956-ffa450edef68",beeaefaf0be6fdfac60faac0a851e51f348fd210
VULAS,CVE-2018-8034,https://github.com/apache/tomcat,2835bb4e030c1c741ed0847bb3b9c3822e4fbc8a,,,,apache,tomcat,6/18/18 19:35,"Enable host name verification for secure WebSocket client connections by
default.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1833757 13f79535-47bb-0310-9956-ffa450edef68",43e1c5d08f8eaf25bc5d7e706c4c52688d36b021
VULAS,CVE-2018-8037,https://github.com/apache/tomcat,ed4b9d791f9470e4c3de691dd0153a9ce431701b,,,,apache,tomcat,6/20/18 11:27,"Improve tracking of connection closure.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1833906 13f79535-47bb-0310-9956-ffa450edef68",332877b4a6bc1d6fff287bc380111db28cea3030
VULAS,CVE-2018-8038,https://github.com/apache/cxf-fediz,b6ed9865d0614332fa419fe4b6d0fe81bc2e660d,,,,apache,cxf-fediz,3/7/18 17:26,Make sure DocTypes are disallowed,84b4d31adc6feaa1d2659f87edd1a2b5a88e9fef
VULAS,CVE-2018-8718,https://github.com/jenkinsci/mailer-plugin,98e79cf904769907f83894e29f50ed6b3e7eb135,,,,jenkinsci,mailer-plugin,3/17/18 14:03,[SECURITY-774] Only allow admins to send test email,18b8274e1a31b60d7e20492f1ecfa39483b90b37
VULAS,CVE-2019-3772,https://github.com/spring-projects/spring-integration,59c69ed40d3755ef59f80872e0ea711adbb13620,,,,spring-projects,spring-integration,12/10/18 23:43,"Allow XML components injection

**Cherry-pick to 5.0.x & 4.3.x**

* Polishing after rebase
* Copyright to 2019

* Rebase and update according upstream deps",0d1312874cad56f09d2f06e2d285730de3cbc111
VULAS,GEODE-4270,https://github.com/apache/geode,80ad2d70435fb255a8a2d08c8866fbb30a7bedd3,,,,apache,geode,2/2/18 19:50,"GEODE-4270: remove race condition where CacheClientProxy could be asked to (#1378)

authorize a message prior to receiving its security subject.",6011e094432c2e528d1c04912d63a7f51fa7c6f4
VULAS,HTTPCLIENT-1803,https://github.com/apache/httpcomponents-client,0554271750599756d4946c0d7ba43d04b1a7b22,,,,apache,httpcomponents-client,1/21/17 14:43,"HTTPCLIENT-1803: Improved handling of malformed paths by URIBuilder

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/branches/4.5.x@1779735 13f79535-47bb-0310-9956-ffa450edef68",6e4759800fe8a82ee1e9f860c7b8f570dc503913
VULAS,JAVAMELODY-252,https://github.com/javamelody/javamelody,00ff3490878e78f3f8c9eb65efb054f85f6058f8,,,,javamelody,javamelody,9/16/12 10:05,fix for issue 252: Add XSS protection,5accb6003ff7ed56c74d0a21ae40a1a8c38a42ca
VULAS,JAVAMELODY-631,https://github.com/javamelody/javamelody,dd8816863d8d943f819a3fa797c349236e7546d4,,,,javamelody,javamelody,5/10/17 22:02,fix #631 xstream serialization issue,3589fb58b320f7d3999d8be8cad0c6cae69178da
VULAS,JETTY-1042,https://github.com/eclipse/jetty.project,02dd1975ec61052cb9a17342c9bbec289257b701,,,,eclipse,jetty.project,6/26/09 0:33,"JETTY-1042

git-svn-id: svn+ssh://dev.eclipse.org/svnroot/rt/org.eclipse.jetty/jetty/trunk@438 7e9141cc-0065-0410-87d8-b60c137991c4",05f730be812d0cbf7b8ef49cc5c1a36751c1c3e9
VULAS,ND4J-001,https://github.com/deeplearning4j/deeplearning4j,f51f4242d67eed9c97a46051cc0c6c72d0830a27,,,,deeplearning4j,deeplearning4j,10/24/18 0:23,"Mitigating ZipSlip vulnerability  (#6630)

* patched org/nd4j/util/ArchiveUtils.java to mitigate ZipSlip vulnerability

* log nitpick",72ce4be844606a87f52f15acdf9375f8221feb34
VULAS,S2-043,https://github.com/apache/struts,ba0563183b128dcef88b469f46e528a12e0179e7,,,,apache,struts,9/28/16 9:32,Fixes issues in config-browse plugin,b348fc552c3265707181db4a42a41abc72b98488
VULAS,SONARQUBE-001,https://github.com/SonarSource/sonarqube,08438a2c47112f2fce1e512f6c843c908abed4c7,,,,SonarSource,sonarqube,5/4/18 7:15,SONAR-10661 fix vulnerability in ZipUtils#unzip(),78cddc366251909c34cddbd777630260fc38d2b2
VULAS,SPR-7779,https://github.com/spring-projects/spring-framework,f4a2282d9d9f6e58029022c58311a1db07f7defc,,,,spring-projects,spring-framework,1/26/11 20:30,LocaleChangeInterceptor validates locale values in order to prevent XSS vulnerability (SPR-7779),b3f039ae5f0b54a325cdb23f6720e5002b054cee
VULAS,ZEPPELIN-2769,https://github.com/apache/zeppelin,709c5a70a8f37277c9eea0a1c0c9195b5eb21a74,,,,apache,zeppelin,7/12/17 7:25,"[ZEPPELIN-2769] Prevent SQL injection for GetUserList.getUserList.

### What is this PR for?
Prevent SQL injection for ```GetUserList.getUserList```.

### What type of PR is it?
Improvement

### What is the Jira issue?
https://issues.apache.org/jira/browse/ZEPPELIN-2769

Author: Yanbo Liang <ybliang8@gmail.com>

Closes #2487 from yanboliang/zeppelin-2769 and squashes the following commits:

d1a7ff9b [Yanbo Liang] Prevent SQL injection for GetUserList.getUserList.",3a57fc2933eef0bcbec1679f06acc3c659d62dff
