Dataset,Code,Project,owner,project,sha-p,sha,sha-reg,sha-reg-p
SECBENCH,,https://github.com/edx/edx-platform,edx,edx-platform,ab482277bea6d77b99ce9cd1cdb9061a94ddb89f,2926c94330491cbaa3232b7c76d197453ffba069,a2fc4bd216cb75bfd78357088942907502589839,e8022c74f2598df4d5a6b9b2038ac5c22d145c60
SECBENCH,CVE-2008-0404,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,e1ac36d37af93685cc8203d4dc930cbed047e744,294d34c3ad18a85e0b7ecf498d1679544e58da80,024645e79547766620e05f7cb67ca0fe6f680bb3,9f9a3384aaf5b28461e147c5dcc2c2df032e37d9
SECBENCH,,https://github.com/php/php-src,php,php-src,94742054a845f483b4d59ac28fa65ee029dc3c92,29a4e710de6a73341da3d268343fdfc072ba682a,e3d25e78eb73c7b7bce0cd175578f7ce32741c5f,b01336814d17544a4f16784d5bb041ae068486d6
SECBENCH,,https://github.com/graphframes/graphframes,graphframes,graphframes,3ca57b38e9f2ead71e24e42abc84f3ba558d2b38,29c27111a7608f42e7d0b5f8a22b1957a196d74e,9c4939dbbf464e380f662081a8d5a5d7d24f0b7f,d98e3d9bb45f20a4b241db4570df713ef18016b4
SECBENCH,,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,4b0e0d5d5494c347a8dfebb35605a73a457a2d00,2a1eed9db111c0b1c8e9036ba3a2dcc21255e7fc,ae3f255f81cd18b6303b9dd0842e27be742a1c5b,6a32ba7f1587bd1e5b25fbbfa28fc1ae296e8eb1
SECBENCH,CVE-2015-1793,https://github.com/openssl/openssl,openssl,openssl,9cf315ef90d0cfeb8bb7a38873eea07a8f0dffec,2aacec8f4a5ba1b365620a7b17fcce311ada93ad,b3f6fe919a5bedaf5e91f2e971bff270f5fe1f7d,d1417be75cdf92306d9e494fd2937c4210cb0335
SECBENCH,,https://github.com/scalikejdbc/scalikejdbc,scalikejdbc,scalikejdbc,db240ce42a1e6041d9459ed9c3c1f42d6570d54b,2ac05aaa56f6cabe51b708f9ed8cc4c52dab96ff,05a92932f1b39c71127253d6719030eed9ef4496,fcf3902a34283796f08f4650ebf17bf4a8e2cde4
SECBENCH,,https://github.com/curl/curl,curl,curl,9756d1da7637d1913b7ca2b589e4635f32ed3e00,2acaf3c8046ae2c340f628d1af5ecc9be105f875,2646af106b04480fa5b063625deb5feb25c8df65,7261b4556bfa2ce7bcabd9d63f29cfdafe14686d
SECBENCH,,https://github.com/AFNetworking/AFNetworking,AFNetworking,AFNetworking,49186d9a3032dc02da1d0cc445cbf69b0cfb001b,2b2558a90e7bfb2ef5169b1ca21b91851e5a5b7d,e6d975619ec67d9b9d16980f6c73a227cdd8d6f3,ec5c9550598c4b60db10edebed45b155d4c90472
SECBENCH,,https://github.com/slimphp/Slim,slimphp,Slim,1a30b092861d391e6822cfc999b2913d9064a0a6,2be864c28f35f70d60a2e682a7ca28f31456106a,9c2ff0765e6d80a845cbd32344965fa18269ccaa,6d15623e8a19a5386b86fc201f03bc541644c1bf
SECBENCH,,https://github.com/joomla/joomla-cms,joomla,joomla-cms,b9b649cbae454943e3b73a6fbd9d5486cec0e8eb,2bee506a9105fb9c80da4c088baae2878f469f65,b238e5021a9b191aef0260f8c1292853bfd31fce,a57249af2c892b1028ebd64367669b6773e10a49
SECBENCH,,https://github.com/joomla/joomla-cms,joomla,joomla-cms,73166721680177bb3d63eeeed973f47895a68af4,2c968f0082f70e9597679a4359c5b26f391b3ac2,3a419c3a46eb12181104b7bc2309816762b3a48a,830a4c38c2c72e6402b5f11a9eabc447c775fb53
SECBENCH,CVE-2013-0156,https://github.com/josh/rails,josh,rails,d99e8c9e1618f509bb35f052d4bd0d1848bce771,2ced6f2f8a85957b160710ae5d9fb245a6106550,e38ad5ddcc1de38ff485d3d78d9c72283320cdaf,94d763300563e8c9fabf9f6f17386f98d0b06296
SECBENCH,,https://github.com/travis/cosmo,travis,cosmo,07652f8431724abc038d2af89cb1eddb1e98c1e6,2cf68a08d919836b464a4fd5e23cf0e2df83cb60,ada3a3e3bc8d5bc0bcd7dc9f7379a22b7d95529f,00472a0e4a544092c08cf2b624198c0348fab0e6
SECBENCH,,https://github.com/josh/rails,josh,rails,4965b1b96163aa7bbc5f14d237683a12300e0798,2d02199e1581db8dc84361803950b1697f493fc0,ee36af1b773f1a6a58ff976b95d56dcce2d3c690,def60710ad74132a322fe8a08b0a6f0bbd3a3eed
SECBENCH,CVE-2017-7620,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,a64a0d220a44ec7d26fce77154f7ee2a62337a95,2d2309a384bcd9d4b6d7d2928e8ded2c46d2d7b0,fd17695f02ccb5b0f426f94714f5fd1baafd96cc,79ee120b1b9289c89bf30553713df8691e6cff16
SECBENCH,,https://github.com/joomla/joomla-cms,joomla,joomla-cms,3c38c18ac058796559d6a777789f39b4d492c362,2d9d949b4f443f85112d6431ec0d9b5c22f829f0,2689014e94cb3e480dceb105d437786034c8d15f,3dec029809155a2aefb29fc7da3599b924af0fcb
SECBENCH,CVE-2013-6414,https://github.com/josh/rails,josh,rails,46923cabe156852bac1ae99c4509ff2780eae2a1,2e3c3a87d81e16a2fed442c1cf31360f75737a83,4a631dfb12c0faef71db97703742c826b7bf8f16,551566db06f54f35aeadaa320ef073ea1335ad60
SECBENCH,,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,6f0d8df6f772e4ef6517ae6fb92057670b07cb5f,2e4ed26b3b6d5e478fa147c0ed706b33697f959d,8717adaade7472f338bccc555b1af13cd1f3a3fc,60fd5609472a8767edd9c7b533321f966461a017
SECBENCH,CVE-2013-1944,https://github.com/curl/curl,curl,curl,96ffe645fd2494f14780f7c105fcfeeb8ca7d94f,2eb8dcf26cb37f09cffe26909a646e702dbcab66,29b75ca46f51887d503bfb453bcb349b7b8c920b,004dde18a7fe7c8e6795cbd0e5e3a671dffd9ddb
SECBENCH,,https://github.com/spring-projects/spring-security-oauth,spring-projects,spring-security-oauth,9fbade981e1c157aa78baa3d88c6426d039ca77b,2f25d164f2c136878d23bfcc1c03a5234cbcece9,ee40822c70ef5e60830e294e3508a662f6aa8d28,bc2f60c85a93a817af6214642c22964ff8660412
SECBENCH,,https://github.com/WordPress/WordPress,WordPress,WordPress,031370065763ebd5f78f88c559de3c63dcbf9257,2f9ab6e3337daa3e68314eb737a8e8bd964725fa,e879a9ab0e9fbc21ce5f82e1ba82c101ef379e95,418b0b7e69355811c0efbf60d7ee34d6920399cc
SECBENCH,,https://github.com/openstack/nova,openstack,nova,bf70df295b0529da9f4381f52fc94d328fa2fdb3,2ffcf18d00eff6fb0777769469c4aa5ac7bbb6c9,c2d7060b480608d9773340f51d6496fadf97b667,7a609f153808f7cee1edbbb36accc292fa8df0d0
SECBENCH,CVE-2016-0754,https://github.com/curl/curl,curl,curl,cea1fd7a9414b628e3b462b08ee3b64f24a689d1,3017d8a8d8849ebd4feae4f5eae037cd55736a61,8274bee963851e4c620e9cba73f8fa6e2069da1d,60aa975610b2e72a6625888bb530a032963b2e9c
SECBENCH,CVE-2014-3514,https://github.com/josh/rails,josh,rails,e759b5277e404cb0ca8353d0c6eba8a5c471af41,306dc1a499908ba105e6b0fe8b8e01824c5e04d7,80a2c9e5db33b85d0ad5867aa7b82c4b731e94d6,78b6fdd89f541dfedd369da9957ee6eab9a8a586
SECBENCH,,https://github.com/BradLarson/GPUImage,BradLarson,GPUImage,d05b56b6c391e662599780998720ce9d3a0b899b,307c8ff843353ae4db646b4e2293ab01ba53a073,9655f16e89caf35878ac7d2f3e2646568a5a670a,4d42ff747665fbd3667180dd4fcb70b8c24fa420
SECBENCH,,https://github.com/realm/realm-cocoa,realm,realm-cocoa,7964a8970bd3ebd8d520c84d0d6fe3b258769a73,30be0ce78d908e5e0d99918a18ce3a554e45b5cb,20f7a1a73a07bc66adc314e698621491398f4822,6728758fa92c7d7b2a302d53a1ad1b6541997b02
SECBENCH,,https://github.com/freedomofpress/securedrop,freedomofpress,securedrop,eec829a794f7b197810fcb5bfec8c3f7b5ea4776,3102925d369c5110e0c50a80684814a5efa30011,af23a4d86dfe6b20b327562454f38342a260cb2d,eb9d765b7f9c52f559386bac3d8a049efde03a55
SECBENCH,CVE-2015-8213,https://github.com/django/django,django,django,710e11d076b9e5ef3e3b486dfb70bb55b788691c,316bc3fc9437c5960c24baceb93c73f1939711e4,29c4a578af58f6da7c77830a0ff99260f2338d36,b407de3bc56f2676bca214a302b1ea7d64b16d6b
SECBENCH,CVE-2011-2938,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,9869270e87121032089ea28c4a389fb460d2c739,317f3db3a3c68775de3acf3b15f55b1e3c18f93b,41222b36a133c7434c82031a212adeeaaaf5ccfd,8364f6e085e8d6ff65963d19476b48e39cfdc5af
SECBENCH,CVE-2012-5647,https://github.com/openshift/origin-server,openshift,origin-server,f5d91bb2823eb695225b0412809dd51361d9aac7,32564a0839b1517d762afab2013c26c0959bac00,8cf4f898fe770d8ea32fb2ac79a2cab2357e8a32,1a0e2692e85206739e2ff076c1db038b0405bd6c
SECBENCH,,https://github.com/php/php-src,php,php-src,e2d606e18b7079f7b7127fb581ccffc2f6104de7,32c5a87a148d49450afd869f1a611bdf669e986d,80079885bb0b0594d9c9dd905e10cddd68feb397,b0e24970bbff98bedd7c8ea50a942a315bfa06b5
SECBENCH,CVE-2012-3470,https://github.com/ushahidi/Ushahidi_Web,ushahidi,Ushahidi_Web,68d99167a4280038f05f9faf903d3601a167e143,3301e4886c06941b4321e147cebe8a8d36fbd7ff,023462c78fd5df1a8465d02558c708b5503f0d8f,72d317b9bb7425d95ce7e16844215ba9ce096c16
SECBENCH,,https://github.com/mpv-player/mpv,mpv-player,mpv,8e4eee9a9adc0b40b0ad7f182808c77bf24f7c47,337ad4fef400df103c8256152ca35512303fba66,905d5efded7ed1c0cd7d327fc9a734de79407ec8,87718384082a88a660f66d2de30421a93bf67293
SECBENCH,CVE-2014-0082,https://github.com/josh/rails,josh,rails,1879c259b870938c42d5d52f63123bfa0b8c81c8,33cb47ee488b2381d87f5bb36818cae5fa76c22e,3cbeb8d8eaf217f8eb38f5ea26f766f5cd978ff3,54a4065074485ece05c4fe598d16d108cb292d88
SECBENCH,,https://github.com/spring-projects/spring-security-oauth,spring-projects,spring-security-oauth,00afb535ce8736f26a2ac270fabb8dc62943b0cb,3425e1d534b0cdee5a3c060abcc0233fbe74d4f7,b93364a3a5cd64115b7b96dd53616c986c09b87f,cc3d28c134e8e839a8f181b804857eebec521a63
SECBENCH,,https://github.com/curl/curl,curl,curl,02c78ecf8134fc9961efd3563970672858d503fd,3454319c17d817a0eba289158493d4066d57cdbb,e8baa332d70379efc88bc0c261d6d01905c3506e,39704bec3c2d8c9542d42bc22e539ad0615aeb84
SECBENCH,CVE-2016-5385,https://github.com/composer/composer,composer,composer,2f3db8c397bc717c4ee14f356eb7a8d7c35ce7a4,34553804132ef6291bf2aa1c794a044cc09745c6,ebc3597be03ad2a39c338f5dc0efb697a3fec862,5480f7ba26a9aea7a73296f76581a47c1c95cf23
SECBENCH,,https://github.com/h2o/h2o,h2o,h2o,ea4816f2f12f0e821c4655584c08847b0aa1cd4a,34959c4b0c1af43144ea62f3a89283c523c3c1de,0550206ceb262b695a834c884f6af73966a45544,5a0568c578c6358d7b724a9f920a8288b2be14ff
SECBENCH,CVE-2007-3215,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,f61a4ab229059f4a424609bc20757b7bd6c56f9b,34de876c4d7ec870f4234675b5a2bed8e71f7450,f03ce5678c2ad3517525c95b56c2332229cfeaf9,e6c1869854bc09b5d6229314c69914cf9d11dfa5
SECBENCH,,https://github.com/jspahrsummers/libextobjc,jspahrsummers,libextobjc,821599787089f794228cc8bfac6a1b97c3e6227d,357e57fd89e727881befe718728de8962128cb6c,01a5c0372e4a14885916135997c846bf26b33348,16e0331ec40b6af701be4c19ce9b8e186c26878e
SECBENCH,CVE-2012-3540,https://github.com/openstack/horizon,openstack,horizon,648b07895c3e09218e165ec0f61bca7e3d6eb691,35eada8a27323c0f83c400177797927aba6bc99b,993cc3bcd8e47a823733af5756fcb0f42cc4c703,d048d47b996eecc3f24420e980231f053fc3d227
SECBENCH,,https://github.com/nextcloud/server,nextcloud,server,76e0ca785bb473ea63d7811349cc27d6999fde8f,360c22fd2821ed440089d7899d4c6680a0676410,58e8312b1c9dbfd5af39ccf737463d9a3dd3f801,a51628187a3e6bd430f5577376c645b130ea72f3
SECBENCH,,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,2e841fb3d4fbf9e1a908a301823f5911108592e3,36ed5a459ab0d7757dc0160fac361485efc2d133,2761f8d8e47a736156b820d529101ac71fe0a5f3,c50db0606cec2dfb99404799bbaa5c7ed513944d
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,phpmyadmin,phpmyadmin,8f8584bf2ed112fc85b1fd7ebfa0f6cfd74927ad,3759bdc56de7b742b32f4d0c3f2a452b47dce191,d28c1d37553bd9291d60e1d44cd6a6559d4dd594,92447aa4bfdabeaadbdcf263186e9a8501bfadf0
SECBENCH,,https://github.com/realm/realm-cocoa,realm,realm-cocoa,9a623ef0e43e8f0bcd829393e1737f4b6de82e71,37c6d421472bb89d0711b99cabaada1e9976bb0f,67e396d5511604a8b2793ad9a314db5e1cbd6d73,f1d718c4c789d23a4c50cc9b782ad86a5c4400b6
SECBENCH,CVE-2016-0798,https://github.com/openssl/openssl,openssl,openssl,37529928faa8456e85a9c5ad9255517da8dd0c61,380f18ed5f140e0ae1b68f3ab8f4f7c395658d9e,a398f821fa98b9923a426cf45b268cf4d56c89bd,6d84daa5d665e0de30c3d970cab65e8ade4d5b14
SECBENCH,,https://github.com/joomla/joomla-cms,joomla,joomla-cms,9a0446f5b3a377a590186cb7af8b05d7ecec8510,3825fe7a80a1e16dc4085c066e93c9d295efd12a,99ed72d8f191325eba012e3c590b8626d9daed54,1d8a06468bb6185eead9a0ed0fdd4b5e986b5001
SECBENCH,,https://github.com/realm/realm-cocoa,realm,realm-cocoa,0a4d63499a7a99e8c135c713b96cea851119e978,389737432e18d99fb40e333e80478b8efb43e40d,cfee67570a5a623d90c3b7a0ff5ca24bfef4bfa6,0f427979bbbc2173b833f89298411deee6b1ea46
SECBENCH,,https://github.com/splitbrain/dokuwiki,splitbrain,dokuwiki,1ee9b48eeac0acdc23d10bc12e2efa22a01f9989,395c2f0ff3e87977ea2573587a11f4ef294433f2,056cb2ccb4da10b9edc056f5ad283299f4524416,31a282e6ace8a86635e16de12e522686a8e947ce
SECBENCH,CVE-2011-3389,https://github.com/php/php-src,php,php-src,bbd6ab2054cbaffbc510a5a9e491a23898faaea9,398c6e6d1153ca2034a152977d1700629b146e43,ecf0cbdf3b985c41bd79fc9a79a50ef37d2828cc,03dfa08da93587f14106130d473168388b5009b6
SECBENCH,CVE-2016-2178,https://github.com/openssl/openssl,openssl,openssl,0a4c87a90c6cf6628c688868cd5f13e4b9a5f19d,399944622df7bd81af62e67ea967c470534090e2,8f41ff2d53eb43046012c7843f1f1e213b3650ea,3c01ed680e49f62d90d61ccf7a5802d74f1c342d
SECBENCH,,https://github.com/josh/rails,josh,rails,2b096c7170bd8b4892fb3902741c8a4c21e962b2,39ca25f5c42470b4a446fa7688bce22767d82d79,e8fc894f66daa7909d1790f2cd145844d256d282,f48b9ab5c2741ddbdbc0a9f4cd06875a1e3c8b02
SECBENCH,,https://github.com/composer/composer,composer,composer,5292f2b402aee06d51856ccd74e03665f1dc8d67,3a03b51ae324af0c886edcc25e3313787bd3cf68,b750e70f5f516f6f7d47dbbd9681e487d2c2e37f,545372172d189c10191a2f185b6260a00a429548
SECBENCH,,https://github.com/Pylons/pyramid,Pylons,pyramid,cefcf8732b9e17bcde5b2b16fdd9c5118caa3f83,3a6cbcce80b5292082b2f4e2f920d2df127e2774,a3adaeb87ceb2e7ae55bd9e56fcb0accee7c3d85,267dbd261862c3d1e06ec49aad36e4bbae384eca
SECBENCH,,https://github.com/frappe/erpnext,frappe,erpnext,0c8597583985b17b00094fabf61d430567929746,3b2fd6e334c9b15241cab8c1ee412647206d836c,ebb5662cb70f2e2d6b4c6f7befb06fa24c12ac14,218f2f841ecd5e77e1d039dabff9a271471aaa77
SECBENCH,,https://github.com/pfsense/pfsense,pfsense,pfsense,dd34d7d239d823921237c4408559e674f5f0c292,3bdc7f5908ad19af2fc31b873cd07eadeb801bd5,378f989cdc07a61bc1a8c2964c249922a416f51c,72c57c3f09f483e747480e704e1b0090e32a728e
SECBENCH,CVE-2014-1608,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,a6a3a136bd05df52f1ea4dd906230ac9ae9d9cad,3be86ce37bb469b211663da03f61ac2b28500d91,af784760dd1b345ede110be7d474d18843949c3a,05b8c51c066d0f51f3b00aab2a5998ac400b7385
SECBENCH,,https://github.com/cakephp/cakephp,cakephp,cakephp,5b86377839a97b9d5667a0a08f8e62a79f82a4f3,3bf2559081c6f47542cf1ee7e52b73976de9a094,4621d59e023b6d377784a5257bab61fe4d2d70be,93daf28c987e4f48f710f8d5a91f1848dc342d04
SECBENCH,,https://github.com/josh/rails,josh,rails,a41619681f7bbf558989b377df8eb8987b694943,3c0129af6d045654284f60db26124b9324d2fa94,8afa725f4b98a6e0ceee4792e8ebaebb6189e5f6,7cfa6ec8a37b70ec302f09929df5160ac42971e7
SECBENCH,CVE-2015-2046,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,a97334abed5c323598644802bfa6cfd815c1206f,3c6f6e5605d9b3a6db6c0934da4771ff8a54f617,38eb7cf1f76773b44e3b05b15d35e5b8bdba012c,3f1db91aa52f873574427fdf24692377bb1fb7ae
SECBENCH,,https://github.com/nextcloud/server,nextcloud,server,2b228fba3463722ad19ea6ccd150b96772508791,3ddaedee3bcc498b144d3f5df1356eccee7fbb49,4eebccd81fca602eee5cc1a76edd374028826608,1d33a5ef133d917074a94d40a939b6cbbe698711
SECBENCH,CVE-2011-0446,https://github.com/josh/rails,josh,rails,8ce57652b224c01d474ef20b27ea3c3838534467,3ddd7f7ec9b156e4b7de4c23d448c2db98f30504,395d6b43b8857ba1e8bbeec941576b4740c400e4,8f3f50a3cca98a322083269562d446498825ad5f
SECBENCH,,https://github.com/mojombo/god,mojombo,god,c173cedd248239b82f5e432b355a58e859d04b21,3e4fd2898cd4f92afeba120776dc3ba7f4a6ff0f,4c1d9809788f1bfaa3f5dab970813ae4eadcc2c7,6844891d78f10a086e83e5ad7b9df3aa2cf709b2
SECBENCH,CVE-2010-0740,https://github.com/openssl/openssl,openssl,openssl,f2e8488b8521e133f4f6da8dba635c57d1387990,3e8b6485b342d70e980418bc4bb2c60148d844d8,44f19af7434cdb996f1ce11789150baa07db27e6,b6705d4893d1566c3a5427e387ce99344497758d
SECBENCH,CVE-2016-2106,https://github.com/openssl/openssl,openssl,openssl,05aef4bbdbc18e7b9490512cdee41e8a608bcc0e,3f3582139fbb259a1c3cbb0a25236500a409bf26,ef8938c3e8609c40e2bad1a1d72c77fc22c06f2c,3c8537765cdee4d4a81b11246dd7d1b8a09f0126
SECBENCH,,https://github.com/php/php-src,php,php-src,99c56139c75b48914103bc2351b5422465f3f97e,3f7b92c06c6e4cbcd9bc949289b51756cfb658bf,085e0fc51f7c0acfc226fc86e9ac43582326c194,9b05e15e8a2eb5d515341e945ab9c15af104968c
SECBENCH,,https://github.com/moodle/moodle,moodle,moodle,a0bac19d81e04081cb2409110eb538adf3998c36,3fe3851d57edb91865702ff7d90c1e1d3f6f2b03,8827b67aeb36050c7c2d83d542a4ebc33d449880,ef53650e8a9e6d686852ab6fd89f5ecd81a0ca1e
SECBENCH,CVE-2014-4671,https://github.com/josh/rails,josh,rails,4c34ad37b2e15731ecf22686fa98755ca0c4757e,4003a5bd76ece6d5273e00bf9f468fbdcf9ce1d6,c1e649a3ff09c2b72b5742886a646d0130e6670f,4084b62dae04fbb82e862894856d9a6eca8bea38
SECBENCH,CVE-2017-16355,https://github.com/phusion/passenger,phusion,passenger,a63f1e9cd8148dfaac08b00d74ef2b59bc2c9dd4,4043718264095cde6623c2cbe8c644541036d7bf,194c82a8cb063edd4dea1425e7a0a1fa4c55edb7,da4c478a90e0e004f419759c7ea82db7315a8196
SECBENCH,,https://github.com/joomla/joomla-cms,joomla,joomla-cms,840c8605e10d8ea92ee7f3304eb574f20147d460,4057d02029a83a6e6ff372fea47a844e31d0aff6,0b0e70eda6e50e45b326c7145902eeb8162955fe,68c22f1dd7eb59efd1abb2db5e8ec0bb5e4c4c38
SECBENCH,CVE-2014-0195,https://github.com/openssl/openssl,openssl,openssl,a91be10833e61bcdc9002de28489405101c52650,410e444b71bca5af929fe82162cbe37e31c82083,380f18ed5f140e0ae1b68f3ab8f4f7c395658d9e,37529928faa8456e85a9c5ad9255517da8dd0c61
SECBENCH,CVE-2011-4344,https://github.com/jenkinsci/winstone,jenkinsci,winstone,507e1a9faf90d8a3e267a2ce5de7c18b0b9dc2ea,410ed3001d51c689cf59085b7417466caa2ded7b,435aed2f70f1bcdec897c73f557ba8db5d66d179,a921c5ae6149db76e41e34a4c0fd46dec4b4b6fc
SECBENCH,,https://github.com/MISP/MISP,MISP,MISP,9b67e5ecdb967c1c5e8a45435d141e57357b1633,415d85102d5aa5f96f4f11a17c86b59bb9cc0d56,056dea9f80dee6933b042aca138b1b1bf3622673,ff9394933ddac9eacdb2f320b366b63a284e5afa
SECBENCH,,https://github.com/micahflee/onionshare,micahflee,onionshare,05ec78dc34cfd1ef92ace06be2d58c50d6090219,426d744d586502935935139dfeb81fb12568f4e4,2191965adc7c42edf4935a8deb2cd7fc82e25fcc,6603f3be3997cf48aa7595f7ddd40810f69df093
SECBENCH,GRAILS-10813,https://github.com/grails/grails-core,grails,grails-core,e6d2467ef35804fb8e10db129a28457f4cc23298,426fd41c3f10343506e86a85338bd3b34714b5f2,abf86d4d505ceb72258485c32ee24f5d347084e5,5171b2b61bed0bb93e4e0cf7f4f4e69663e2a6ea
SECBENCH,,https://github.com/mongodb/mongo-php-driver-legacy,mongodb,mongo-php-driver-legacy,3705a32fcb655d728fee7dd358a0762e0531134d,43109ef9157de31e7056ddf1dc5cbd74cc173230,8e66232375c5b23debb8171d2aae515fc2158b09,1c88a1f8bbc3bfc33e8c0438d10c803496890f90
SECBENCH,,https://github.com/cakephp/cakephp,cakephp,cakephp,23f559a4b079911bdf65ec922368ce81ec1461cc,43db90d1b9cdcac0606b038332246eb463d2b839,f57ebd3ac8e9d6121fbe8c0fc6e6f33b1aa62505,9c62d273f30fd3abb014ed3ba02deb5e8f863e0d
SECBENCH,,https://github.com/realm/realm-cocoa,realm,realm-cocoa,208094562f732387ff8e62d5994b5d311dfcdfe1,4401ff8f740341498d211fd4f33a6d43675f0789,f20f3e25131502cec277f260953b30ef5afb7d4e,8454aea75f58093bb7e2c0e3574b42c493d2d98f
SECBENCH,,https://github.com/rubinius/rubinius,rubinius,rubinius,0f2be377d10a9b878b404dcde5e437b69ca8edf6,448f5dc7e41b87ea3644dcdabaf2150ef2617ecd,dfdf09474b5ef914979959a9bff2bc86b22fe053,9d97d7f41512f5435ec20769d1131856b609d8aa
SECBENCH,,https://github.com/jnicklas/merb-core,jnicklas,merb-core,30769309f5d6290ac2adaf410073bf37e2c1a2b2,449b212581a04c4d6fab06afa604eabb662e5cdf,777d7685aaf8bca2617daa182d771b9f8aa195d8,711120a47da5d17c7629355500e881ea7a4d7288
SECBENCH,CVE-2013-1931,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,b8dc99376f4b0dde8e8c210086df5809061d01ed,44e140e9f634266d0a2f3101a9f2809a97702138,b0a36575a6c404947707fc9f73031f963472e28a,864bf482531aff905c81ddf808e1ea6078697880
SECBENCH,,https://github.com/realm/realm-cocoa,realm,realm-cocoa,784274fe641361e7292402b3d46c4aad2a8eb211,45b8dcf36cdda8819cf0b98c233ee8d9fe7b2006,70a9056de21a45b36b98fae28cb1043c872dbe5c,a20acf2d9ebfe8dd8e0dde50f035766fca480e9a
SECBENCH,,https://github.com/dlitz/pycrypto,dlitz,pycrypto,80252248ab1ac8599b946e026dd8895146977903,4669b04c6f9e4cb895abd227dffc7f6718425a70,99c294233d292882dbe6bfc3ce7a4375507c3daf,e880ceb1e0672120e902cfcbe8a6f4de9b2ce838
SECBENCH,,https://github.com/josh/rails,josh,rails,e4efa187f0e7e62dc99ca3028d47ef17833e6a35,4818bb36ac1a2a98bc61839ba87a654a78faadbe,8833b82df0df699aa0cc97ca1212174f5902697f,5979bc9e11d68e11458a27037edffaa368990f27
SECBENCH,,https://github.com/php/php-src,php,php-src,9061bf39bd0b5e9a554200e2d2f67e15e2d5729c,4846e56d4054fbb733ffcd2512d94434a5ae4bd9,03b116017375bcb102be4aa2282c05ad004b6c66,ca277b7a88776cd14be36ba9d49081aac2db12c4
SECBENCH,,https://github.com/php/php-src,php,php-src,bb4d11b405ae1f37a8b0e4db630e80c5678f0746,4a01ddfb5569da1b87dd4cac95c3f709fb607396,114d662d12aa9672cfd567a6db3624c25d5f4394,e018e2ae8630dc1bfc6b9037ae9277b373020521
SECBENCH,CVE-2014-3512,https://github.com/openssl/openssl,openssl,openssl,80bd7b41b30af6ee96f519e629463583318de3b0,4a23b12a031860253b58d503f296377ca076427b,48f2ef8d004f1fa043238bd87b5976c53d278b80,be1bd9239ff7874ec8f60c6217898654d016674a
SECBENCH,,https://github.com/nextcloud/server,nextcloud,server,b0420ee8bec3146273e633b179f7e10423849434,4a47fa255d12fc4cfcd3b675d4664398e0a72730,d1db727d1fba96dac59b42a62c49c32091216ef2,e7dcc01017f90af72df952648b07b707b5a9ac75
SECBENCH,,https://github.com/openstack/nova,openstack,nova,62d4d458d6e048eaeaf2621d8a70969b71c6d235,4a60c6a655006b2882331844664fac5cf67c5f34,336dea6e64d7305eb923c93b98775ed3d1a2f033,45d83d32c37f6eba1e97ce0f26f8180080cad45c
SECBENCH,,https://github.com/php/php-src,phpmyadmin,phpmyadmin,cbcf740adbad341c05705de6506908f41a24fbcf,4ab34edba6a14dfdad988310a88e1b3770c6ab64,adbdb71e60b788ac10d134a5e0a099d35ca91ff1,ea30c016c85cb4a34b5c49109dd18a745447fb54
SECBENCH,,https://github.com/nextcloud/server,nextcloud,server,d5566d026745da8fbfc6648184b5b7890956faf9,4bc88ef59d0f57b850c88c17469547ec66f76e79,c42ce20054579a61fd810c29652355e15505a10f,e9cdd68412587cc876c96b859c30b605d24e1b9f
SECBENCH,CVE-2013-1417,https://github.com/krb5/krb5,krb5,krb5,6d6a8b0e1425b4094f417919ce9c49cc72b608e1,4c023ba43c16396f0d199e2df1cfa59b88b62acc,d9d4ab6eaffa272fa2557bcd484b0706c94349a6,4d35dfd0b9cefb92192ca34b2b624a1f5877c0e3
SECBENCH,,https://github.com/mongodb/mongo-php-driver-legacy,mongodb,mongo-php-driver-legacy,5762d1604744a6bef7895e0064c18ac1582a63f9,4cca4c1910fabb8a3ceeca3895a2af405fe818bb,381c1d5b6b25571c2bbaf799854ef0f2b8911dd2,ea0a52f4b417b31aecf7233cc1a50cec3830e28a
SECBENCH,,https://github.com/rubinius/rubinius,rubinius,rubinius,93e172e442fee63130bd6cd33523446f43a0ea13,4d1ac215d1dd0e2e3b14b0888b0772dc809bd7f1,3404e5c59d95d84ae5f32820928a5025bb640b16,00493bac1802fd2d2c455be6b1bbb68685fc5314
SECBENCH,,https://github.com/frappe/erpnext,frappe,erpnext,eb7fea673bb147677a15eb5da3351fa1576f006e,4d713ac5ba1929e8cac886365af152a54d481340,fea93577417e46e7726ef2b8be4be3e63c4ffe4c,2fbc3b72590d033180371eacd25058252d3b474e
