owner,project,sha,sha-p,language,pattern,year,reported,sha_p
mojombo,god,4c1d9809788f1bfaa3f5dab970813ae4eadcc2c7,c173cedd248239b82f5e432b355a58e859d04b21,ruby,ml,2009,1,6844891d78f10a086e83e5ad7b9df3aa2cf709b2
Pylons,pyramid,b60fe723898b6c9d16e69c0ea4bb4ced4bd4f55c,5a20b131b921362785dda87409ca8eb3a1a9c6a1,python,misc,2011,1,355ed0f0063d37cddfc3d315c7a32cb9e9a2987c
openssl,openssl,49b8142262247dcf6e0308e26cdb2d7f1bbafcb8,5dfd03812c54ca72d5e4f3d866f270257e6af082,c,dos,2016,1,f0e8ae723cf8f86a91bdc5be8a6a5b956309729f
mantisbt,mantisbt,dcaabec6c1eb242eb131dfa4566e0dc72c148f59,f21b56fa9060dbae9438b0d0dfb21dff090c1dd2,php,misc,2017,1,dd3844f190b570a105decc6f602d27944c754a1f
rs,SDWebImage,bc29d0a7aee8cfed0457640f88fc27767f07060c,a8d5b3ec72a94fa9a9e632dbdbf8463e8bec923d,objc,ml,2012,1,1e53e91513dca56c3ac10f8595399e8bac806a26
travis,cosmo,ada3a3e3bc8d5bc0bcd7dc9f7379a22b7d95529f,07652f8431724abc038d2af89cb1eddb1e98c1e6,javascript,ml,2006,1,00472a0e4a544092c08cf2b624198c0348fab0e6
curl,curl,6e22b74253ff77a0ca2964789d740701a97a073c,9798432f567f1589f1da6216e2795ab10b733128,c,over,2005,1,a547f3a21eb9aaaedca0de8db61d07e4db69a5a9
owncloud,core,3bc287ff6335842854c3d4058aad870654b50ad4,344299a074e135140262d051531f723be69c786f,javascript,xss,2012,1,4100b151cc0a4e131a3eab3fbb7cd2b604f475e6
composer,composer,ebc3597be03ad2a39c338f5dc0efb697a3fec862,2f3db8c397bc717c4ee14f356eb7a8d7c35ce7a4,php,misc,2016,1,5480f7ba26a9aea7a73296f76581a47c1c95cf23
owncloud,core,866d01f50da501d9712e901662df0fd124937479,3b9bf83fe7833c2cf8d1d9fc2f0f2a41b2a92ebc,javascript,xss,2012,1,43646dbf8de86dfa6408e064e6af0d8bc0b4b51c
h2o,h2o,0550206ceb262b695a834c884f6af73966a45544,ea4816f2f12f0e821c4655584c08847b0aa1cd4a,c,rl,2016,0,5a0568c578c6358d7b724a9f920a8288b2be14ff
owncloud,core,c2d76d201075733a89d5167faf1091e589249a77,56c6e6a334caf690184c84bae290ea596f53c3de,php,xss,2013,1,e28a2ff8882d4f0369cb32194975fc04a6080cb4
jokkedk,webgrind,ed09455bfbbb986a81ab107a4aa4e8b4b1d76042,077f79f13ddc8efa4cb10c2c041eb4b50037e0e3,php,injec,2016,1,0c801cd27a68b37af51ecd72f4bd3f90641f9e4a
openstack,nova,96c92508deb433cd9b04f9911cb9a4e628e72eef,e064d6d9f4bf7453a373a082f9bacebc60e201c3,python,misc,2014,1,faacc58aeff4333ec7538a1dfc8d6e944db369a7
curl,curl,4548e0fe710305535e618e06a5dcf11825cdfced,b80490641414983404eda65095224535a41a12ec,c,misc,2010,1,70052836d14a3662a528b20ac7c85233ef4a31b5
josh,rails,1182658e767d2db4a46faed35f0b1075c5dd9a88,d70d5219554b55b24586d559bd39d829317d523d,ruby,injec,2006,1,cec8a92a6d37699a2dbc8fdeb5393113d3621ef9
Graylog2,graylog2-server,6443e7e5f4efa2f9dafa41a3b558f9d1170c1045,72cb5c1e17ee8b5e29ca314b308fdadfa7d59bae,java,sde,2014,1,d73385ff628fa22eaf5420ec65b7355a193e8118
pfdemuizon,phoneinreport,04b931ff7174fdf8fdf4c7995bb6ad466b883ffc,b548a2a2e9c6ab43bc19623514c796c5cf09ec18,others,smis,2008,1,273006139587031ac6bd59617dc9c9c888799d40
php,php-src,daf7528d901bd6948471891cd90b132e544b55c0,6477bb724e0c4e95dfc8f315cac4b7e7a692b0f8,c,dos,2016,1,f2b36ec52bf533eeb289d6039dcf7c40e2b735e3
josh,rails,931ee4186b877856b212b0085cd7bd7f6a4aea67,2e3c3a87d81e16a2fed442c1cf31360f75737a83,ruby,xss,2013,1,da83a6f12690ac4569beb2155f15826e868fa7e2
owncloud,core,d9c3de59c157ed131b82e61038e4dbd0566e0273,f0da7b20c12c14e0fbd9cddfbe7c5c26d43e2607,php,auth,2013,1,605ac7eb67d419e7a143e6f0914e5c63ef13079d
openssl,openssl,f6c006ea76304a52cf9212695525e1bcc6cf6c22,c1ef7c971d0bbf117c3c80f65b5875e2e7b024b1,c,dos,2016,1,c5137473bdc7bcf7c43b4bd5d28827f8ddd70490
kanboard,kanboard,c405f99fc8b7420b3e69c633b3259756a1ceb2f2,db69d5c429cf747e72c4ded26f3821e7f688bc13,php,auth,2015,1,de5049039cbe1373829fa41483bbfc9b162d5f41
joomla,joomla-cms,2689014e94cb3e480dceb105d437786034c8d15f,3c38c18ac058796559d6a777789f39b4d492c362,php,injec,2007,1,3dec029809155a2aefb29fc7da3599b924af0fcb
mantisbt,mantisbt,4ee098cb8f869b97ea6f4fa190bab48766aac543,7cc4539fca65a61c48a40e31787e7d4751a7f9bd,php,xss,2014,1,9c8143141c18da89178e489e4a5956ebda5288c9
mantisbt,mantisbt,18513272663da025def2255beb16932dd046d060,f5ac454eb63fde102347a021a2af0c535033d572,php,xss,2013,1,cf5baefabf942edadd64a1170b2b4ef7387a263b
owncloud,core,1d932e4c98d7a08d9e34e85112b77dc76ca65482,d134ba9a82a904ba317d4a6d9a75e46ab9249ddc,javascript,iap,2013,1,a376fec98416304320cdadab17f85e3c00b61072
moodle,moodle,b52e55bb47a21fbb68fe400ce03273d895dcc45d,c8e564f5ff6a47a93eafff3c23fba955ad508dfd,php,injec,2007,1,6d84f28553f118c2064a748194650f37e01f7128
openstack,nova,e8c5d1f536a7edf51985b72d4cde4deb87813a69,d335457f48d09c3d780c92413fe777030c1335e2,python,injec,2012,1,14d97975afd3b0d7a9cd885ae05664d57456f6c4
moodle,moodle,fd7a8af50bc98df66ee1367a44a12b96a2e91bb3,3f08e9b98a4ef39a5ce4aca110aecaa3bc873b7c,php,xss,2015,1,06122e46fd16891787a08e9e3125465bea83eaf5
torvalds,linux,694f5a1112959a6996cabdb6f8d3003e87dac8a7,b44540ea024b9280c9be9d055f084e0956bcfa44,c,sde,2013,1,4cb6948e5365ab874bb71ac35fb6b7c6dd305765
chineking,cola,6232bb3737cd6ae3f15ab9b3d175d988d3ab7ab8,5048d32a7de9242e20f781f749fb3d373b8a2aa8,python,ml,2013,1,d0ec2eb7cd7148bc3082d21061a69026862ee586
pfsense,pfsense,7cb5af21cf0fb59b1d6e8dedbea229af7c45e36b,53aca1fdc3f7683efd90472ed7be78f793eb78bb,php,xss,2008,1,6a71103ae1daf046e119484c79faf84a612e0242
openssl,openssl,bc91494e064ebdcff68f987947f97e404fbca0b5,f5c7f5dfbaf0d2f7d946d0fe86f08e6bcb36ed0d,c,injec,2016,1,a1e7883edb9041aff44700fc9817891c800ac703
vanilla,vanilla,09a3168a7f34150c223151743e791713dbb6c302,43d8c75dfb14040980c8ff2f1b8dc328ff65f1c2,php,auth,2017,1,75faba7c099dd5be364f1ffd14fabb207a73aa06
joomla,joomla-cms,ddb2bdd466252e28cc26dd8e1d6297388df1d384,fb82a9ff4f1bcef944e66a93c98710c5774120b2,php,injec,2007,1,6868f4abd110168ffec18a819898638f0816ea7b
mantisbt,mantisbt,89f881b0c82d4ed7fab46f74bc9c45028bf6b00c,c26b34b6cf24f69ece52d3409fd16d659a767fc9,php,xss,2017,1,f10a17824209cef604a748ab0236c9f6bffd7f07
edx,edx-platform,81b6d7579681f43d1a6dc72b327f987b94d8d1ee,1961189819282cc9341889fc928f06a340b71ae5,python,xss,2016,1,bfb5f333a94db52bc185c856ea2074718ea94d4c
owncloud,core,7f1ba86789acea5c5c5f72067ced062044216ee9,1f96fb3352ad43155586d6deae95bf889768ba05,php,auth,2015,1,e95372bf0114d7f6ea2870a3c57ca88a334a6743
forkcms,forkcms,d2917554e79ff4ec5d06a895234d31dd19fbe4f8,44eef2274c69ee9b4d6c72d98f47f52e58011c65,php,xss,2011,1,2c4de5f8d24649ccced09e7dcda0aee4aab3f103
edx,edx-platform,870c30fde56fece9174dd4f17a95d1e9f9123dae,79c1cf19a065b99d896b81b292b588762bedc6db,python,smis,2012,1,9250577f1ff261282f13387a0049b9e68142b4b8
owncloud,core,b6d66c4727e50ab9e9ade0e804e3fda98a120dd3,9b3c4e8dc453a674c0f1aee8c60e9d7f24b34e49,php,csrf,2016,1,e0a058c732cc9d1f279cd6604623d9bf7c196744
joomla,joomla-cms,0b0e70eda6e50e45b326c7145902eeb8162955fe,840c8605e10d8ea92ee7f3304eb574f20147d460,php,injec,2007,1,68c22f1dd7eb59efd1abb2db5e8ec0bb5e4c4c38
openssl,openssl,b3f6fe919a5bedaf5e91f2e971bff270f5fe1f7d,9cf315ef90d0cfeb8bb7a38873eea07a8f0dffec,c,misc,2015,1,d1417be75cdf92306d9e494fd2937c4210cb0335
openstack,nova,4442d8f7017868f64eacc6d8ad94620263b9a9c9,1cc5e933ccc29a88d09d2050e5224ee27eda767c,python,injec,2011,1,c3a45962a322086e4d7339f980bcf61ee8bd3167
cloudius-systems,osv,36b915461a905e238717875875820ad28b17a5b4,c284a3f07339b344c40b70ad64d0d554d8738f84,c++,dos,2015,1,951cca458783d15964d2ccf46b6f7d8a7190d958
nextcloud,server,94522586c1717a55a2cc0f052f32ed9389c659fc,dc41cf081cac227f0d73b56542fa6295285e170c,php,iap,2013,1,731571491f04c9a836b5f413d13f67571f1fe0b9
splitbrain,dokuwiki,d66e3ddfed27523627d33cd17905445d27688afa,0e1a261ed103bc8f11934d76ec8c7ec412f02220,php,csrf,2007,1,11e2ce226d64ac98b82ddc93a81eea66160bcc21
realm,realm-cocoa,ea7d807dd4a9e83c661d4cc36c9d7ea8495b5005,d24a6b33ee7048dca2e6cd94ac3ed4a2904644d7,objc++,ml,2013,1,ad3643c875b2aafdb8b47bb5f690410910ac1a8a
mantisbt,mantisbt,ae3f255f81cd18b6303b9dd0842e27be742a1c5b,4b0e0d5d5494c347a8dfebb35605a73a457a2d00,php,misc,2010,1,6a32ba7f1587bd1e5b25fbbfa28fc1ae296e8eb1
grails,grails-core,dfcc8d8ef63a436573b200567a9747a789882648,65c7ad979545b9f5e8781b0c5eb0266fad2f366b,java,injec,2015,1,df3189fcf0316f271487a01644ee20fe81ae4f58
cakephp,cakephp,3773311cc07ffd3bed0a0a9cf95ca69bafc74782,318d7c1c1ff0e8dac79084a8ffc99d58ad0f778a,php,auth,2016,1,45bd01fdc09c35c60ef705c82a5197f44a0960f6
Graylog2,graylog2-server,576beabd2b4672396008e6bdf8d7cee95bcfc656,41a0ddf23af453aa80af1580229261fc9646b4dc,javascript,sde,2016,1,57112b21f5b010d81b81da64a401258e1402abcf
mojombo,god,08afd2f031e6b96998fd3f5d4147ba9b6c0cd282,1f23f631322fa83353ce06f671cb9ad5a779ef4a,ruby,ml,2008,1,bf159c2c292203c98c09e7b7302b1afa79b2b8d7
MISP,MISP,97a499a93cc0be34ce30c27a201f2a05e0050cf9,8e8f41ab13e574ef2b98408229dd5cf4613afb9a,php,xss,2013,1,ac8f4eac6b857a6d5278355494b9691ac68f92c2
toretore,barby,8c86476e4821a6dd6936a587f1d4b65de8ce73de,cd497a93b52f97ffe2aa8f196b8926affbdc7291,ruby,ml,2009,0,4fe1ae7140636872ca051af59a90cb26b912eeb0
cakephp,cakephp,3fc40228c42f2f111fbb49d04c00b482791390d2,46f8de72a2be00ab10ebbf6536a50b4982f34701,php,misc,2012,1,360c04e72611509e60ae91092ee5fdcfa80fc12d
rubinius,rubinius,ff4a674fea1ad5cee02695f9c9c3c96d5659c934,aee7f2b9289f4d9cf77d85281b04bae8e0f8681f,c,ml,2007,1,860097188c8682ae3199a0f905236189b1d8a4e9
josh,rails,8afa725f4b98a6e0ceee4792e8ebaebb6189e5f6,a41619681f7bbf558989b377df8eb8987b694943,ruby,ml,2005,1,7cfa6ec8a37b70ec302f09929df5160ac42971e7
mantisbt,mantisbt,0b3b459c7a0d0e92c99ea8e0798e9945ef4d05c7,8bf42a625ee0d2372810acbde33be7a7fcc2aa17,php,misc,2010,1,80231d23230fc1683c285e800889b5d970005f3f
cloudius-systems,osv,53e4a592e89085ea1786cf785e92e4a799283986,7166013b2927cd9a0c6bf080db07e04d4823f01b,c,ml,2014,1,5c739d7ebac186ffc917e755459b39fe6fbc0288
mantisbt,mantisbt,f03ce5678c2ad3517525c95b56c2332229cfeaf9,f61a4ab229059f4a424609bc20757b7bd6c56f9b,php,injec,2007,1,e6c1869854bc09b5d6229314c69914cf9d11dfa5
moodle,moodle,fc9d19645412c0ed25a10b17c1658dda81c37c10,59b292077867dfa0d942da8ab565f29e3fa89b03,php,auth,2004,1,2539ce37a68ba76265ccf889eafd33a5a6a4b851
slimphp,Slim,cb2b8e1861e49ce9e9d00d682976c648eb1cc53f,09545b50a6c1bfb10d1ab7bac60592b8a78a3e2f,php,injec,2013,1,0a3c8dcb370aef2a30da30b047890c539e17ab65
openssl,openssl,ea750b59297a7be5ed23d9ae579a3d69b6491c2c,1250f12613b61758675848f6600ebd914ccd7636,c,dos,2014,1,5908555c961ae5d3fc265e0961997fbe14a02091
vanilla,vanilla,bd1b9fd993333703e4281f2ba9ab1dd432ece52a,925c49545ec942992adf7eb1a7993a69d39e5ef1,php,misc,2011,1,c2f47151d0c9a4c27ff52d171331549648dcf952
moodle,moodle,496659193fcda66b798befc29b34b23220844c63,7d8f881a493c858366ccb9d27e7f727fd77da439,php,injec,2010,1,92668ad2e504ddc0cd0246f0a2cd581b3d1e9f04
MPOS,php-mpos,3849454a2ea25771dc5769a47c3a6e8aef954beb,9ccb5e15bc2383c30e160b0fd3a71b84e6b14acb,php,csrf,2014,1,34de1ae36e3b4772decaa88e486ee81160e3c125
forkcms,forkcms,7864f40075a3e4738cabc66c253b68db3407364e,4462ca5cb984294d3212e11a2aa8ae8adca094d3,php,xss,2012,1,78812ce1e75caeff1323e13dea11f22564423df8
php,php-src,28011fd14f9101adcfa92209039be6b218df5195,c374b80dda6e07f7dbc1e43a095c075beee6ca5f,c,rl,2013,1,26a6d707a18701a51269969ea97b8b9b4d851d8a
cocos2d,cocos2d-objc,4332b6b0a2d433d91059f52dd5f022f564cde1f0,b98703fb827297dadcfdb423ca181b92217bd504,objc,ml,2009,1,60400b9a5a9772eef96ef4d8b29a8072ecb40373
moodle,moodle,47c8b68c7c1da04ba3598e479a3f99ea24e0ac32,066ec13585c78c4deb74700387c815a7297c996a,php,misc,2017,1,e0b1a2bea972c9e8de3b42742a39bf1fd1bb0a5e
moodle,moodle,bb49f77b84ef80178bc876a46ed9d11c234bb9e5,36ea9a6c98505cbe34c2af0be6c984be97cb0656,php,injec,2008,1,5b1dbd5cd751c169524e4f83017586e27b394af8
schematics,schematics,3f34e5a7ef47d73f42b1960de6232e34dd390da3,126010dca719601837205348e1959723f1515a51,python,upapi,2016,1,89555a36b370f5b083a1e9fb08999872e085f974
ci-bonfire,Bonfire,c9fc269026a415a217fdb0102df875523a279ba1,66fdc596915721cf699448233e2eca756c59f4f6,php,smis,2014,1,159a147be5cc5b6e86d09e5cbf21e18541f1b5c2
owncloud,core,77ae2d6fc4527726c3f01206678f7c33768a0420,564b0358f91df832afdf3a0fd27eaa349508c964,php,xss,2012,1,569c2a8deba92ec3db606f9e4597ac7e3b1803ea
josh,rails,6f0b1ae04e2d4139563287140a81f553d9f46a7c,b31a7a6f1ec3c74f75b4cd12386b08295287418d,ruby,xss,2013,1,17e860c14eea4ea599c93f77252eec37ee0f687d
josh,rails,4359bc6a7a6437899cca4ff7f719be8b29f0b6b3,b0555bb88b090ca981fcc7661b6f9ea333e7f42e,ruby,injec,2011,1,b12c1b858ea8a781d221e94e2fc22bf729fe2086
openssl,openssl,df758a8569efe9e124baaa16aba4ac3fc35bbd9d,7ead0c89185c46378e3ed85c0012d083f4b3039b,c,dos,2015,1,2acdef5e97977958e9bb3b4a139039599ef1aefe
cakephp,cakephp,850edf47a0d0f019d204e80a76156686f11a2847,545f4d281141951565834c02745a4994c087e749,php,csrf,2011,1,11981f80fa4e19c02378e9859310d0be1bf8e3dc
cakephp,cakephp,7349342044a50c194c8427d2c7ef418d20e02631,c4031bfd0a45420ef17a4a3eec45971c28e8e31f,php,pathtrav,2015,1,31e95ec0a52e6966c98c574f8c67245c4fc854b4
mantisbt,mantisbt,5780543996dd959ca661cd9f31c09710a8c2ca6f,880db8239af02a76994eb923e12d59f247ea0591,php,xss,2009,1,145eff18c033d510f45b277e3e8a60ca3a809809
torvalds,linux,7468722b681ff4ea3f2cb612a28943c01c1b492a,bc19b9a81da009fd1d797d756d41b518ac7e5f14,c,rl,2017,1,32b1076dc139881abaca772b2e3666ff547a0750
WordPress,WordPress,fc932087d46b0e62b1235c13b50ed20b9bd1690e,3b1ee8f5abd84cf5ac2ed3a04614db304a6fee91,php,injec,2003,1,10c6b7ea9c3d14fe9e57086330e763daf7e9fa63
josh,rails,3204bbf8798e3203faad59bf26c3a6b3cb3de4e6,295806e11945a6fa052438a5ff8ef82cb262b977,ruby,ucwkv,2013,1,e64a83cdbd3ce836f3339c600c1006b20c23d8fd
openssl,openssl,db22e5faa6f973397505d34b1ad962116ac7a9a2,c31dbed70c0be1578276367a1ba420ac935d0c68,c,dos,2016,1,55d03c317932f8b249315769715153106bb2f31a
gitbucket,gitbucket,599a8080540b7258936f95776987404dbf34fcb6,8643bfeb374be233ed4b734bf082fe2db9499155,scala,auth,2015,1,382c5c55ec15ce9424f7d2ad6197b1c9a08b8c0b
forkcms,forkcms,9d92651e01080b6c7974e4ce38c644db6f71f2ec,bc555f7f1857ebaa70b20405d54cc551e7942c11,php,xss,2017,1,50312d42baf9bd727cbecaa39a2011d26a75125f
spring-projects,spring-framework,28a966f544468d53ebff74015133e5cb91a6a06f,5915b23e8a347de4488c1a2494cc3111f31431b4,java,rl,2013,0,786fd927fa70a3c41bcb79a0d6adc38ff3a8cadc
bmizerany,sinatra,e153415527c903191ae64cb5965fc33cb30b1a7a,01b1f4945e6e43aa670b7a68e6759fe1cb61b94a,ruby,pathtrav,2009,1,f942ad76589d649b66458efe61648f13a08ef8a0
phpmyadmin,phpmyadmin,1d9cc70be202edd384c10033b1a4241233aa4f61,b628fcc8a908d0fecf391cf2cc161691255dbbe6,php,xss,2006,1,a7d660988481b9b3e97e09837f57bae7834e263c
curl,curl,c7fb556f26f4ba8e29c6d98eed23478d5ce2efe1,793d0e27e1e752c961dd886dcd106c67f8bc8513,c,ml,2003,1,5ed17de326765d4e18b7886b046b0c2f9ab363cb
joomla,joomla-cms,f3d3bd6deee36fc3da3752c8be655307317944a0,e7b1362a897fc364d19f10c866bd7f8c563cbcda,php,injec,2007,1,dbf0ccc328147e4d8bc489d295ec6c264a5f87e6
realm,realm-cocoa,7094b429026d876bfd96e9336c68cf64139e82da,13c6bc97eb6161671fcb39fff109c7cbf4ee2e31,objc++,ml,2014,1,9408fdb5c06af93f4a6d3eba9d903e7d47addee4
owncloud,core,46af7db3e30fea722d2f7f65e7e56eea99e286a2,98d0d48b54764162cfa9315e3c1f42915801d16f,php,ucwkv,2014,1,bd4b61f52b21a30fc524a779e94717c0ec2c576b
dlitz,pycrypto,dd3f0007c546ff3f9258719226cb065a30155b2c,447a6194285701b36a320fe5ba548859e88d4d05,python,misc,2008,1,96202299179059138bb4c81873a8e8c61bb4ee3c
curl,curl,e8baa332d70379efc88bc0c261d6d01905c3506e,02c78ecf8134fc9961efd3563970672858d503fd,c,ml,2003,1,39704bec3c2d8c9542d42bc22e539ad0615aeb84
Codiad,Codiad,763114ac0eaeac1339c31a3355f93591d69042c7,7b01d10681845cdf36e9b7641f91debe75c44eb2,php,injec,2015,1,7093810cc9c1f3e03eeb07995564759d6f22e560
rubinius,rubinius,460e0ac3509dce4ce94aa8be52173833e60a6144,dd7f76febefbb62c1259f2abc3252378c386b427,c++,ml,2013,1,6c30af5db6ba85b59f5659c56cef571e0ab5b18a
MISP,MISP,85e7f66ada595ca163cbd24634437c11decc9983,62a3da46f2aeb728544665c51bb39172df2196bd,php,smis,2013,1,bb642579b6743380b00e801bc2f30e116950d9cf
nodejs,http-parser,8d9e5db981b623fffc93657abacdc80270cbee58,1776708191e5ba7ac4b8a1e06d3a55f363cfbfe0,c,iap,2009,0,d19e12911a1b523885bdf0d82f1f3e91df90711d
josh,rails,36253916b0b788d6ded56669d37c96ed05c92c5c,fc042435a6f571684314d60e9605e3331b7435f9,ruby,iap,2007,1,6c3e80af685393b1069b96af3193625137e9b29e
juozasg,catabuzz,72fc798753fc91c97d5651cbdc2fc08678929fdf,bb87bb93a26d8714fe95ab4dc5727d6715b5e380,ruby,smis,2008,1,07d393bb2c1473e84c2ff62de8652ded8a1921a6
josh,rails,3eb16cea7eeecaa8815baabc75dfec3cdad684c2,64249223ebb2b51814d8764c498b14a12d072b83,ruby,ml,2012,1,8ce6fd559445188b1cbccafd50455ee217d2c752
josh,rails,851a4dce1597a94975dcf42c4b53a4b548e44ebb,d70d5219554b55b24586d559bd39d829317d523d,ruby,injec,2006,1,bc0bc83b90316aa1b4ba157d9d6f88f1fab50883
josh,rails,3a6cf83b9a0d9481d9bfa87afea2155e524e0596,4965b1b96163aa7bbc5f14d237683a12300e0798,ruby,xss,2007,1,05b178085a2ad3bf3f2c0dcd1ea40fb5e8c8dc0d
josh,rails,8c3e46c093023f9430c9772e81d58c9ee24de229,1650bb3d56897cfef4c7e6b86a36eed4f1a41df5,ruby,csrf,2013,1,c61ed70b00c93bdf42c7538a334f07e58c60bc4e
openssl,openssl,32f803d88ec3df7f95dfbf840c271f7438ce3357,870063c83db6514b0cb637b86cadbc9f5c2270a9,c,misc,2015,1,20c0bce50654b5dfa70d8cec4fed719b3cce65fb
torvalds,linux,29e744d088e3555f4efbdf390f01088dd66993b6,ff419b3f95ab7a97c5f72876b53f12a249dacc2a,c,sde,2015,1,2d5eaa6dd744a641e75503232a01f52d0768884c
splitbrain,dokuwiki,25ca5b173a87cd432ce8b4d1ba11ea190c37f866,894a80cc56d188b10cc78bb4c088bea731f991a2,php,xss,2006,1,0d24b616cdb7336b978e6ecd0c1f845c1804f85f
torvalds,linux,bd1fa4f0b0ddbed05ef98c28048d00db727c4b0e,10cdc3f3cd541bfeaaf1c6e1710b1500ca19aa7f,c,misc,2013,1,b5227c075b5c11d5cf653bac5c01b9f7f03f2a8f
DrMark,ultrasphinx,079206fa4dd2dd9c843ef9f05a87f3e9230e1f10,af5493aedeeb35ac3c12fa927c6d0817922b2089,ruby,smis,2007,1,70b21f5a8180e611ea7c03b91aef0dca27caa592
josh,rails,395d6b43b8857ba1e8bbeec941576b4740c400e4,8ce57652b224c01d474ef20b27ea3c3838534467,ruby,xss,2010,1,8f3f50a3cca98a322083269562d446498825ad5f
php,php-src,6b4b6b83410eca6cbac0beeac380d85789f4577e,c1765d7ffe94fd3278449db7b910cfc9263db13e,c,misc,2014,1,0e80cababcc1868198ade9990f034265a9bba1bd
josh,rails,0168c7a394e1f9a0462a8fc442e3cc3b205bd6ae,44e6aa7e19928f401e8728ddc2f4d7f6e3d6e105,ruby,ml,2006,1,8020f71df120f80fd7db9ab568c8d0d6d1ad4e28
splitbrain,dokuwiki,3ad4c3cdc8d3bebaa2a9bc20d293c0af438f4923,6abea1c0be56a2cb5575c8921c3e6661ed565697,php,xss,2015,1,4af80fe8e39fd3a0e35794f0f7e7b595f9614510
josh,rails,4c66ab2b2181a2c1d7163c24ce8aec0dbb3bef7b,5dc2e3531babcbdc165884d1a47cbcd13455522d,ruby,xss,2013,1,fab8d0795a4213e9210c7aa88d3b5653232bb221
php,php-src,cee97220285fd7b955a58617b3e0300ec104ed87,a6bcfeccf773485657e8fd99f121a5810cfe2097,c,iap,2006,1,9af582bbe069b30f2bb28ff10cb70ab475474e41
Pylons,pyramid,a3adaeb87ceb2e7ae55bd9e56fcb0accee7c3d85,cefcf8732b9e17bcde5b2b16fdd9c5118caa3f83,python,sha1,2012,1,267dbd261862c3d1e06ec49aad36e4bbae384eca
WordPress,WordPress,061c5360313bc7ef063a6bdfdeee33060d4ae205,35be5138e9e989bba415e827e1e2f91c01d340e8,php,auth,2016,1,e9cfe211bc6cf2d3538e2f2f409e6153cfccc0c3
cakephp,cakephp,76d69fb0c72559a59dda40a04205b0e789244875,c46244d5cea0d069fce4a31746f19887861e110a,php,csrf,2016,1,86dafa30093940324516dde97bab5aad4bced050
vanilla,vanilla,5f2d9a90f82d079396886966c891b404a0cc8b32,5f6f4afb8cb371d53c97dddcd31ee227cdade6fb,php,xss,2010,1,5c378e6de5a88dddaeae143d9e7e343ab35fce5d
nextcloud,server,3f44a28e28fee76e488c8f0f16cff4e527a8d578,dd03fdebec98cfbfb40e968904492e99dbdc4cb8,php,iap,2017,1,afa93c1f28159af66129cff031983324a5a80618
curl,curl,3e16c3e73ee9391e228b04bb088d2643d28150d2,d2b36e466afd69b6e2b202aca21db3bd2e48b190,c,ml,2013,1,3e71ebe4eb262c09e871700707525ee16f33497e
forkcms,forkcms,d103bc93f874816a12d830aeb2c4219b9e150c23,eb3aa4bce9bd1c81af70691a707f77fe2fcf7530,others,ucwkv,2017,1,4ddb7dd31891dd6b0f87c538e2b71003ce29295e
php,php-src,e03b0dea7d5298ff60bdf25af7f565f0e0c2a7a9,2f0d084ab8228e1e5704a3fb66fb1c9cd6bd411e,c,misc,2011,1,0e0936fa59affbcae5c94a1f7be2ed7378c2b88a
josh,rails,c1e649a3ff09c2b72b5742886a646d0130e6670f,4c34ad37b2e15731ecf22686fa98755ca0c4757e,ruby,csrf,2014,1,4084b62dae04fbb82e862894856d9a6eca8bea38
Graylog2,graylog2-server,a500031a835aa5be074b5497a9f5332601b49ea6,d30d9b7f9525ef9113ebe52aa8da5394f123d188,ruby,ucwkv,2013,1,6576121d83b9f2aea5d789c6927e88db080068d0
joomla,joomla-cms,21b3301339a87cd114d8d5889350f484ac94b58b,dfc894ae15316599f170587818b82febab3856bc,php,injec,2006,1,3d8b1a70f05a506d3563e05ce758c3b899114396
edx,edx-platform,5f612c78196d591833e114a4ca6ad00532dc50e5,9e8a24bfc0efc218da55ccbb3a92d9d95243cc45,python,injec,2013,1,de4abe300b8ea08f8eeef0c67838f049a4cbd33f
php,php-src,432e91f1121595e2dacd6f5ee6436b5f8c12dde6,afb6ca2566691a673b7e638ffd7e3181e21d80a3,c,misc,2016,1,e6b471933cb2badd2edadd6dd92fd6631319bd39
deeplearning4j,deeplearning4j,9357ebf4267fc8ac5f7244babcf6a2d5a87ddfc3,72b70da28e19c1571334e0fd23b2a58cd9441461,java,over,2014,1,712d68b8f74f65f3f5900bfe32bea0aa4a703e23
facebook,buck,a79914b1759cc682b3870584873ab2ef4a79c48d,0a1d56cb84380b3a3563402721cf2829f7e1d66d,java,upapi,2015,1,dd177faf53c73600aa2fc8a7eb44264c4d466dd8
dlitz,pycrypto,99c294233d292882dbe6bfc3ce7a4375507c3daf,80252248ab1ac8599b946e026dd8895146977903,python,misc,2011,1,e880ceb1e0672120e902cfcbe8a6f4de9b2ce838
josh,rails,0ee7331c35994e543df396548c5b455c00c96cb7,1879c259b870938c42d5d52f63123bfa0b8c81c8,ruby,dos,2014,1,941516dabcc5fd02eb736f457197bd115c85f2fb
josh,rails,673daeabca18a3d96171c86bcdd03fd3d0091a73,c5bdf6c5aee61848bee67b307287e2f28ddca173,ruby,ml,2012,1,d6785e967433470cfe5eba72a72f6f01682282c0
Pylons,pyramid,afbc5d57ddd848b7f2e8c8190afc2109c7563496,4517ec56047d5f33e0b190b69be2be1029612c05,python,misc,2015,1,096c4b3709253b642ddb985a92331141a8aba381
