Dataset,Project,sha,owner,project,sha-p,REG,sha-reg,sha-reg-p
VULAS,https://github.com/apache/httpcomponents-client,08140864e3e4c0994e094c4cf0507932baf6a66,apache,httpcomponents-client,d9e2140b1260db86f8dc6c77e378733c0459f244,FOUND,83bc2c497dad58963c322b3a0b809f651a11a176,6c1e4676a16ae459eb9b7ab06789483d05295969
VULAS,https://github.com/apache/httpcomponents-client,51cc67567765d67f878f0dcef61b5ded454d3122,apache,httpcomponents-client,8513c0dd3ef4a8ea889a1f7b527f7c52cfa4da5f,REPEAT,,
VULAS,https://github.com/apache/httpcomponents-client,0554271750599756d4946c0d7ba43d04b1a7b22,apache,httpcomponents-client,6e4759800fe8a82ee1e9f860c7b8f570dc503913,FOUND,d5444aad70722f13065c0ecdfd2ece3ba660c25f,35face477bf61c647b5d1d56617dfdc1699418b3
VULAS-M,https://github.com/apache/httpcomponents-client,d954cd287dfcdad8f153e61181e20d253175ca8c,apache,httpcomponents-client,a7defd94e57fc9a0b537fc4dab3bd7b0c1128df1,REPEAT,,
VULAS,https://github.com/apache/ignite,340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49,apache,ignite,ce96e4f3ed7c151b7f3e845981d7470d707c4050,REPEAT,,
VULAS-M,https://github.com/apache/ignite,bc374f85ca4a5e69572902d2167fe6bedebd40a,apache,ignite,b4b965bbd9caddee8f28c64689957f32d181eadf,REPEAT,,
VULAS-M,https://github.com/apache/jackrabbit,b7fa1ae39641936872617ff95363353b0345b777,apache,jackrabbit,5c0db2cd201fa0aad5cde0a5051758994831de5c,REPEAT,,
VULAS-M,https://github.com/apache/jackrabbit,884ede7db1c6ca490fcbb8238762b000a25f82c3,apache,jackrabbit,e989a75f3f1de73c89d71a89bf9a6e171b0ce05a,REPEAT,,
VULAS-M,https://github.com/apache/kafka,47c2753496875db2849065ad91ee03c7c842c8e,apache,kafka,9ebc303bb85bf5aae2b732c60d3b3e0a6e07512d,REPEAT,,
VULAS,https://github.com/apache/karaf,24fb477ea886e8f294dedbad98d2a2c4cb2a44f9,apache,karaf,540adc3e5fca1f22a05791366f52fe3308d20a35,FOUND,3172b7c83f2986a4fca1533ca2782dd862d69bed,8fbcb873f467157d529b92393b8a6b6b0e1284a4
VULAS-M,https://github.com/apache/karaf,cfa213ad680ded70b70bf0c648891a06386ef63,apache,karaf,ccd1ec69bf5574a5a0d3dfdb473f1121c4c2ae88,FOUND,a778c28b79ba43e86ed407dce2311be1cc1f409c,dc69a7d592b6490eb10792fdf7e8ece6fb5dd7a8
VULAS-M,https://github.com/apache/karaf,0c36c50bc158739c8fc8543122a6740c54adafc,apache,karaf,b15ce91ec241a2347996ef6dde5937589e9d4555,FOUND,dccb59976db6e43a50b9c18d0d92554c345e2364,ccddc3907712a4a37699c17287b83b8eb769553e
VULAS,https://github.com/apache/logging-log4j2,5dcc19215827db29c993d0305ee2b0d8dd05939d,apache,logging-log4j2,5aff929bb44e63c0dbf0cdc7cfb5d5fbd50660ef,REPEAT,,
VULAS,https://github.com/apache/lucene-solr,f230486ce6707762c1a6e81655d0fac52887906d,apache,lucene-solr,cc2dfa773a388950ea2738b70d97a740fad67476,REPEAT,,
VULAS,https://github.com/apache/lucene-solr,da34b18cb3092df4972e2b6fa5178d1059923910,apache,lucene-solr,243e614e5265d3243b90595b399211a197bb4c59,REPEAT,,
VULAS,https://github.com/apache/lucene-solr,f230486ce6707762c1a6e81655d0fac52887906d,apache,lucene-solr,cc2dfa773a388950ea2738b70d97a740fad67476,REPEAT,,
VULAS,https://github.com/apache/lucene-solr,7239a57a51ea0f4d05dd330ce5e15e4f72f72747,apache,lucene-solr,fecb6fb0a2c197d008adaa4ca44c8780231c7981,FOUND,74471833e62c074b87ad41908ca7f6bffbee9fc8,7c35e206ced4f202b10079b3d2574ab3ecf665ca
VULAS,https://github.com/apache/lucene-solr,b091934f9e98568b848d0584a1145c8e514cbd21,apache,lucene-solr,8e2dab7315739a0f5194600ee524f6a2ea616af6,REPEAT,,
VULAS-M,https://github.com/apache/lucene-solr,926cc4d65b6d2cc40ff07f76d50ddeda947e3cc,apache,lucene-solr,7b313bb597a6d1f78773dc9c00f484c078a46c25,FOUND,f9e4f551e205c8219a41d42ac00b3ebe02caeded,2e6787a8508c6ac704e7b839f082f003fc16730f
VULAS-M,https://github.com/apache/lucene-solr,6f598d24692a89da9b5b671be6cf4b947aa39266,apache,lucene-solr,bb5bf3fbf733b2dcea1163cad7a70a6437ece93f,REPEAT,,
VULAS-M,https://github.com/apache/lucene-solr,e912b7cb5c68fbb87b874d41068cf5a3aea17da0,apache,lucene-solr,3a7aedcef9a6c9f854508629759bcb9b766d2b08,FOUND,6c332be9205b13372e55692c36b767a1af9f3c0f,d5d0ec333a29f0748f024e6e7eaf86edf2527b96
VULAS-M,https://github.com/apache/lucene-solr,02c693f3713add1b4891cbaa87127de3a55c10f,apache,lucene-solr,b4f8cd7ea6bcbf3974228857ff9d92b545e2c33e,REPEAT,,
VULAS-M,https://github.com/apache/lucene-solr,1b760114216fcdfae138a8b37f183a9293c4911,apache,lucene-solr,89fc02a3b04aedf2803a46782b3a8b8e9b5c9a7b,FOUND,0a73b638830e25e257ec4217241695f8b8ac781d,099a5dcb78913c9948a3c5598ada36324ccdf671
VULAS-M,https://github.com/apache/lucene-solr,e21d4937e0637c7b7949ac463f331da9a42c07f,apache,lucene-solr,2519025fdafe55494448854c87e094b14f434b41,REPEAT,,
VULAS,https://github.com/apache/nifi,28067a29fd13cdf8e21b440fc65c6dd67872522f,apache,nifi,a3edd34db031d5d5efc83a90e99368a1dfd20a4f,REPEAT,,
VULAS,https://github.com/apache/nifi,dbf259508c2b8e176d8cb837177aaadbf44f0670,apache,nifi,275b8cbf231f2c41aa2d79d69d8abf6dbaabd278,REPEAT,,
VULAS,https://github.com/apache/nifi,e62aa0252dfcf34dff0c3a9c51265b1d0f9dfc9f,apache,nifi,9742dd2fac42d4afb8b1e009535ed50c02373493,REPEAT,,
VULAS,https://github.com/apache/nifi,748cf745628dab20b7e71f12b5dcfe6ed0bbf134,apache,nifi,0dd382370bf139e0f8c1b22761e4aa306943dd77,REPEAT,,
VULAS,https://github.com/apache/nifi,246c090526143943557b15868db6e8fe3fb30cf6,apache,nifi,c6572f042bf1637f6faaa2b2ffe4a56e297c6d1a,FOUND,8f942fcdcc63c5468c6a927010bf4b8377e7d9fc,53725b5c7291b4800e98ba84e01f13ea11943676
VULAS-M,https://github.com/apache/nifi,b6117743d4c1c1a37a16ba746b9edbbdd276d69f,apache,nifi,c5b0931e558f7043b29ae1d2edc38dbd5607d289,REPEAT,,
VULAS,https://github.com/apache/ofbiz,ea604f84e4a21fe081d66bbdab454b1e8a7d09b3,apache,ofbiz,e5547096a3a0065f675bdc6a17b99759b367be80,FOUND,e621f5146af9c452273618fc1b8fc3f53f7f8efb,106b859ff59e7f574fe86f5e934a4a2cc3c57773
VULAS,https://github.com/apache/ofbiz,0187743b1ef3c847a2d6b8687070c909316936a6,apache,ofbiz,e65657f3307f41b1cb0fd2cf62102876ef75946f,REPEAT,,
VULAS-M,https://github.com/apache/ofbiz,232fb428b7c6b11a518bca942613e458f1960f94,apache,ofbiz,ceb3199a6b53c4dd37a7a0dd83f111501877c614,REPEAT,,
VULAS-M,https://github.com/apache/ofbiz,5caeb525634157e10bde176f33afc60bbe3e9ef0,apache,ofbiz,b60c5b7d070968449dd9a719fe275c58dc72ee91,FOUND,471f12f8b30d74feced98bff7c505f97b3d2f917,c37f4f58f7d3d61d4e731eccbf54221ad3047256
VULAS-M,https://github.com/apache/ofbiz,914c5783c4e268e2584f9713e3784f848c494aa1,apache,ofbiz,8386ddf6cfe79382bd89ecf14be7fe34b3dd2e8b,REPEAT,,
VULAS-M,https://github.com/apache/ofbiz,c3cc66f1da0d54f918179c342280219024f64bc2,apache,ofbiz,ac534d07e92ccab63d8d17b432aa5cfe38c4b51f,FOUND,5f3b3b3b38d0292b771f3a7f0afa460a1f71a330,daef8dc749ecf7906c23b8d4f0d40a32eb9064fe
VULAS,https://github.com/apache/oozie,d50df341432df1049c6c85bf2dcda9eb0be04d73,apache,oozie,a74e4bd1b2f16730d7ab6e2470ac27c666536178,REPEAT,,
VULAS-M,https://github.com/apache/openjpa,7f14c7df6b7c7ef42f0671138b9b5dd062fe99aa,apache,openjpa,5c1421cf09d4628064510e6b29c485a749b5f574,FOUND,60ccac0e2201b023fa6194523ab733ea12ee1172,7bc09297f88bee8e07851a09a9181b13503b97f4
VULAS,https://github.com/apache/pdfbox,6f4a1fa0cd894ba3bbbe4a97ce11e23ec64f0d3a,apache,pdfbox,7c9e799d145c2fb8096a6842a854e731ef262b92,FOUND,f1dcfc7e44cb5c63942ce75e3f7b0aab8c4fbde0,acea15ad4e08ca9b1045d932f39640913c186551
VULAS-M,https://github.com/apache/pdfbox,4fa98533358c106522cd1bfe4cd9be2532af852,apache,pdfbox,7172cee201aae222677c9f94fad004e872210097,FOUND,d0ac2e691d96e42357dd3bb0eb46fdf1fb363c4b,86a4866a479e861fbe0e6e680b77585bfecf34b4
VULAS-M,https://github.com/apache/pdfbox,f0c0fb1af3c0419bdea2fe3d0ab1fe36a6d9dc2c,apache,pdfbox,9a6d763c5feba6d25ddb2d1510543832c20ff5c1,FOUND,77da102d01c60ebf2bcb6e8823514101471a8733,400bf11ac6850786ecb027c624ee1f9a22038f3c
VULAS,https://github.com/apache/poi,c702bc5ce58f9f11f408c7568cc96382c76641ef,apache,poi,8044d82dd589d67dddb9cfcae71a708968b3d71c,FOUND,ed06515faedb7f01bc89a4e7c33d774fd3ce9051,0a3756d28d5cb6fc88d7189d41b2c01d83d5981b
VULAS,https://github.com/apache/poi,3a328aa220f6979f9805f658ae33244d153beaa7,apache,poi,e444b4b01afbacf37537257b9ba8dabe0fea6691,FOUND,cf8be77aeec1f0250edbf7e535a157bd927fb715,7d24de3173d6b7baadf89220a11d87d7b0d43106
VULAS-M,https://github.com/apache/poi,eabb6a924be24abb879372d0bc967e0d316b2cf8,apache,poi,8afdb7a9ce17b5142cce793a1ec8435ff59e9306,REPEAT,,
VULAS-M,https://github.com/apache/poi,103b45073c7b504236588b3acc146530205af53c,apache,poi,c557276cb4d299690a7179655fc4c32396f658c6,REPEAT,,
VULAS-M,https://github.com/apache/poi,a07ed9e86474da98f204efadfd5b9327009a0d21,apache,poi,a0b324224b9f756a6c2b9c61e0c66a7dd96f9ea7,REPEAT,,
VULAS,https://github.com/apache/portals-pluto,89f6a59a740d0a8318640ca6015e9a381c5c6b50,apache,portals-pluto,13a67911ead04ccbb80a492d567c5a2878fa8a8f,REPEAT,,
VULAS,https://github.com/apache/qpid-broker-j,025b48f3193e2b10b1c41d2bc3bcfc9cfc238a27,apache,qpid-broker-j,560d4a3b3a51deb4cb79303976cd87a16b8e0997,REPEAT,,
VULAS-M,https://github.com/apache/qpid-broker-j,4b9fb37abbe882193b16595ed7b8e9d8383f59e1,apache,qpid-broker-j,66faf8edd1fa0bc4be657747e5e1bb07afa91aa7,REPEAT,,
VULAS,https://github.com/apache/qpid-proton-j,0cb8ca03cec42120dcfc434561592d89a89a805e,apache,qpid-proton-j,31f5fc97bbf60a73ba913b7dc16851cf7e2a150b,REPEAT,,
VULAS,https://github.com/apache/santuario-java,8e8f8bf92a43608d7d5f9e357fae19244454a61f,apache,santuario-java,5cf6abf60a18385dfffe4d93777ba729351a5ee6,FOUND,a7e74569b6f922920f66265d070a5477d9e7ebe7,7dd4baaf93cca331a2d592dfd2c3069441fd4a5d
VULAS,https://github.com/apache/santuario-java,a09b9042f7759d094f2d49f40fc7bcf145164b25,apache,santuario-java,10c73335ccd7fabe63ea58754bea1bc4b2dc4a93,REPEAT,,
VULAS,https://github.com/apache/santuario-java,55857fd4cdfdb1af4069170ecdac448c078f544e,apache,santuario-java,5b197b8ce5a81414138e96870bd619f3c733631f,REPEAT,,
VULAS-M,https://github.com/apache/santuario-java,55a48497dfbf3fe63a81e67c13160b3f41ebb1f3,apache,santuario-java,4f421e074a60ba0de931d1dca0b56f11aa47df72,REPEAT,,
VULAS,https://github.com/apache/shiro,9137e6cc45922b529fb776c6857647a3935471bb,apache,shiro,0140fab53d2b2d620e7c9dda2e7688c5d5e7e94e,REPEAT,,
VULAS,https://github.com/apache/shiro,64d9f8341e1aa7ef1a29744e16ea7c578ca5deee,apache,shiro,1460419cc7e4eacbcef7ccc17c75e74d058b73c1,REPEAT,,
VULAS,https://github.com/apache/shiro,b15ab927709ca18ea4a02538be01919a19ab65af,apache,shiro,d41afcc6e722ec112918c2cc56a386dd6267a1d5,REPEAT,,
VULAS,https://github.com/apache/sling-org-apache-sling-xss,ec6764d165abc4df8cffd8439761bb2228887db9,apache,sling-org-apache-sling-xss,11011d55eb929415b781c1bd79a11bb8d0f599e8,FOUND,dc8a22bfa06a6e1ae2794f87c74b9325ee7abb07,d07bb42dba0d5fbbf09ddae883b51af3c4c7b2ae
VULAS-M,https://github.com/apache/spark,0b25a7d93359e348e11b2e8698990a53436b3c5,apache,spark,dade85f7fa73678eea676a7211ccc677330d2b65,REPEAT,,
VULAS-M,https://github.com/apache/storm,8ffa920d3894634aa078f0fdf6b02d270262caf,apache,storm,c5988e83df3f20722733d2b201907a300277bc5f,REPEAT,,
VULAS-M,https://github.com/apache/storm,1117a37b01a1058897a34e11ff5156e465efb69,apache,storm,1bd53a58e198efd2e43cc3bd5edfc6514816ebef,REPEAT,,
VULAS,https://github.com/apache/struts,34c80dae734e70f13c0e46f9c83602fb71318e58,apache,struts,49abe3704e980f1e77429b2b8a07f0e9f0306ce0,FOUND,09f7f37d7237b7fe373a5f13e9901073359e92f8,3683b8f7fdaed4f5b0da6acc5caf6b9a806e2e0c
VULAS,https://github.com/apache/struts,9cad25f258bb2629d263f828574d2671366c238d,apache,struts,47e12adc0ea865f559f8b8d8064a791cb1e7fe37,REPEAT,,
VULAS,https://github.com/apache/struts,9cad25f258bb2629d263f828574d2671366c238d,apache,struts,47e12adc0ea865f559f8b8d8064a791cb1e7fe37,FOUND,c393a428bee66ef7c8b12320a3d69251263d10c1,fe1cbc453af86cddf89b9c792f0b6814f4549243
VULAS,https://github.com/apache/struts,87935af56a27235e9399308ee1fcfb74f8edcefa,apache,struts,1081c52be93abfd2f33ba8453c676e3edcedec8b,REPEAT,,
VULAS,https://github.com/apache/struts,7e6f641ebb142663cbd1653dc49bed725edf7f56,apache,struts,9fbb0d92b945151a36744808627d186c221ee375,FOUND,42d24e190f4e6a13a8245a7a8d941e4e639e153a,16fade2857cc1ad8cd576ca4bb91457d4c7a2cb4
VULAS,https://github.com/apache/struts,7e6f641ebb142663cbd1653dc49bed725edf7f56,apache,struts,9fbb0d92b945151a36744808627d186c221ee375,FOUND,f6d0e15f6b1a3a6fd0f9c46c00671d0aadf00a81,07488866b665a30ba66602a48071d03076a81994
VULAS,https://github.com/apache/struts,0c8366cb792227d484b9ca13e537037dd0cb57dc,apache,struts,9a3d105c804a5641c659b6233de3c145d55a7f51,REPEAT,,
VULAS,https://github.com/apache/struts,58947c3f85ae641c1a476316a2888e53605948d1,apache,struts,52feec5b14009e2cf46edd6185e7be48bbb26e41,REPEAT,,
VULAS,https://github.com/apache/struts,74e26830d2849a84729b33497f729e0f033dc147,apache,struts,a4f8d492144a62af2a7d5e934e62d737bdfc8058,FOUND,50002a9007f7952d0dd8c5a84402c7c1c147ee38,9141c01235a2f9d96835cc4c11cadebbabb221d9
VULAS,https://github.com/apache/struts,74e26830d2849a84729b33497f729e0f033dc147,apache,struts,a4f8d492144a62af2a7d5e934e62d737bdfc8058,FOUND,7b922cd5d5bc2885b85cda8509b7b4ef6ca243fc,37084a92a14defb762f4e50cde7b7ef5433815c9
VULAS,https://github.com/apache/struts,74e26830d2849a84729b33497f729e0f033dc147,apache,struts,a4f8d492144a62af2a7d5e934e62d737bdfc8058,FOUND,19efe8ff3abd856f60b649c5347085e1000fcb9c,6fd66f2695a9f6b011911408b8265878746c4030
VULAS,https://github.com/apache/struts,74e26830d2849a84729b33497f729e0f033dc147,apache,struts,a4f8d492144a62af2a7d5e934e62d737bdfc8058,FOUND,6f98d776c398a036c563e863eacd59dedc9cd375,e56d8b2e072f59cf14c590a614e9dfdde10162ad
VULAS,https://github.com/apache/struts,1f301038a751bf16e525607c3db513db835b2999,apache,struts,e1025a207ddfa1b8971ec6261ea2c09da2af157f,FOUND,40f7b39c3f1f99de1806a5afb84166090f00d4ce,24085bdc5a15094b3752d3926f75882ee2a87b54
VULAS,https://github.com/apache/struts,d832747d647df343ed07a58b1b5e540a05a4d51b,apache,struts,8ab3272d9fd547880f06aa32366f7956628e6630,FOUND,91ccd43e620aec42045265a61b115ca06bd93914,7a79058c9bc12601afc73aa2536ac8208ed75c51
VULAS,https://github.com/apache/struts,15857a69e7baf3675804495a5954cd0756ac8364,apache,struts,f7364a50dc6a82b51a57dab9b3efd6303e2295b6,FOUND,42c8104e4ea66aff974c01e6b8810384b130f03b,89c19b898931e4d2ccf67de8995b5d5df3418f3d
VULAS,https://github.com/apache/struts,fc2179cf1ac9fbfb61e3430fa88b641d87253327,apache,struts,3c68a3def6f85570ee5a931f82e5d53f442f0928,FOUND,0a76d80364c6afa956c520b4ae524c4875ab292f,a8b3dcab970028b56cddf659ee1ceb4a68e26ab1
VULAS,https://github.com/apache/struts,f238cf4f1091be19fbcfd086b042c86a1bcaa7fc,apache,struts,016b8eedd5ca47fce95e2a16069e640e3842906d,FOUND,b6afefeea74e4986e10ff19b32d6880357d753a9,f419ee5879306cbe493d3fbe4ad3e925dcd5dce2
VULAS,https://github.com/apache/struts,6bd694b7980494c12d49ca1bf39f12aec3e03e2f,apache,struts,c9c21378f2fb2ff21355c128c45e106ebd87ad7c,FOUND,fe31a24b74719b5583c38139f64532b51bb6e915,50a0a72e9d4bcf96bdcb6e1d9adaefa8c11f19e8
VULAS,https://github.com/apache/struts,b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,apache,struts,8d172b8e9bf0beb1ed08a915737646e432b75e00,FOUND,689f85163fdd9e24816852232dff8f1519cf4351,7852f4f3a78aa4204a5fd8da0ef3c4a5299a9ab6
VULAS,https://github.com/apache/struts,b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,apache,struts,8d172b8e9bf0beb1ed08a915737646e432b75e00,REPEAT,,
VULAS,https://github.com/apache/struts,b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,apache,struts,8d172b8e9bf0beb1ed08a915737646e432b75e00,FOUND,bb403720acb559ba10e372511dc6caaeda724c3b,67541e07a7523114a819eff0321a0dc91179c3ea
VULAS,https://github.com/apache/struts,76eb8f38a33ad0f1f48464ee1311559c8d52dd6d,apache,struts,deefeffd11425f0cd0b797cd86a9b3550234262b,FOUND,7fdc103e8abd3eac07297c254078ba399357521b,a6b33018561f12724f89aa28f7849f3f2fc34092
VULAS,https://github.com/apache/struts,554b9dddb0fbd1e581ef577dd62a7c22955ad0f6,apache,struts,a245226b7f1fa2a2cd94508b132f0220989c1e5b,FOUND,899b4a6025137127e8c682db67369333562314ab,7bb1ea25e0948b67a47d19dfca89b1f6cf2f4f45
VULAS,https://github.com/apache/struts,931df54ab379bf4eb5a625bf05066b8563c3737b,apache,struts,eb71d8869648fdd6418d10f4fc07ef83f9180792,REPEAT,,
VULAS,https://github.com/apache/struts,67ecf3a21608e20449bcb7895b22204b400fecd4,apache,struts,4260bee634cb606be6071bce2383fddb510608aa,REPEAT,,
VULAS,https://github.com/apache/struts,ba0563183b128dcef88b469f46e528a12e0179e7,apache,struts,b348fc552c3265707181db4a42a41abc72b98488,FOUND,aef1c6aaf67430b0cadd9b30e529d6ddf6f633df,3cd48592dd787ee2b3600700bf7ba77c4741050f
VULAS-M,https://github.com/apache/struts,b4265d369dc29d57a9f2846a85b26598e83f3892,apache,struts,481ef2feaf80bfe9f59ea176dfeb505a5be59428,REPEAT,,
VULAS-M,https://github.com/apache/struts,b4265d369dc29d57a9f2846a85b26598e83f3892,apache,struts,481ef2feaf80bfe9f59ea176dfeb505a5be59428,REPEAT,,
VULAS-M,https://github.com/apache/struts,d934c6e7430b7b98e43a0a085a2304bd31a75c3d,apache,struts,eb2a9eb8ff95a124a3e4d585dff3b889d710e685,REPEAT,,
VULAS-M,https://github.com/apache/struts,711cf0201cdd319a38cf29238913312355db29ba,apache,struts,66d71be669f08fe47f89875ecef969d9995316bc,REPEAT,,
VULAS-M,https://github.com/apache/struts,711cf0201cdd319a38cf29238913312355db29ba,apache,struts,66d71be669f08fe47f89875ecef969d9995316bc,REPEAT,,
VULAS-M,https://github.com/apache/struts,630e1ba065a8215c4e9ac03bfb09be9d655c2b6e,apache,struts,4e3b0d9e9d86cc116441ca53670983fcf983cc18,REPEAT,,
VULAS-M,https://github.com/apache/struts,630e1ba065a8215c4e9ac03bfb09be9d655c2b6e,apache,struts,4e3b0d9e9d86cc116441ca53670983fcf983cc18,REPEAT,,
VULAS-M,https://github.com/apache/struts,6bd694b7980494c12d49ca1bf39f12aec3e03e2f,apache,struts,c9c21378f2fb2ff21355c128c45e106ebd87ad7c,FOUND,8be797fccdd97cb53206892fe34862f3e7cf77d6,4da2ec65c706e1029b827f2ca36242e05d99fb63
VULAS-M,https://github.com/apache/struts,a89bbe22cd2461748d595a89a254de888a415e6c,apache,struts,460faa33d8e87b8adcfd81cc69299553c719f23a,REPEAT,,
VULAS-M,https://github.com/apache/struts,27ca165ddbf81c84bafbd083b99a18d89cc49ca7,apache,struts,8b688cc38d589c787c091a2c7c3574e5c3619484,FOUND,b0d54e0f7a39c9788ce40fad538ed51452f9ea75,4d758d78d4c0a216291330c33a4106063aaf2827
VULAS-M,https://github.com/apache/struts,a0fdca138feec2c2e94eb75ca1f8b76678b4d152,apache,struts,7621c2bc92e46341caa245544e09d9d2a604f51c,FOUND,d32033aa542c4597495594e8c3a2846d0899eeb0,7f3defd67d9ce8074576ed792f5122193f31a29f
VULAS-M,https://github.com/apache/struts,030ffa33543f8953306ed0c0dc815c7fb74d7129,apache,struts,77017cd677c209324a9253f005246eba606d80d4,FOUND,e0e2c4fbb87dde98c630a7c6a06e34242491de97,31fde5a0677a67f73aebafb8bc744423389b1860
VULAS-M,https://github.com/apache/struts,637ad1c3707266c33daabb18d7754e795e6681f,apache,struts,1a8111e0ea8d5183b830ea73352a2e0b0cbe3d86,FOUND,ee1b9aac9b0c0f9e5cf405bbd395cfdfb0f6a26c,bc6d4bb804dd4b14c9b5562feee4464e3d1b5bff
VULAS-M,https://github.com/apache/struts,6b8272ce47160036ed120a48345d9aa884477228,apache,struts,f487d7e7d69c767949a59f36ceb5a45d96eb32dd,FOUND,a978e5dab8a5d742ba5bb16d5eb3a80391cffe7a,62ee994785b724905ccd2c3d12d2c570590e0673
VULAS-M,https://github.com/apache/struts,0d6442bab5b44d93c4c2e63c5335f0a331333b9,apache,struts,4c386c663cf094a6d40d90c56c5983e14d518c26,FOUND,74dd8d69901f8e1afe7e0ffe60b5dbab9071f36e,4152cbc71cf787fb1711e7832ecaf6bafe756dba
VULAS-M,https://github.com/apache/struts,a05259ed69a5a48379aa91650e4cd1cb4bd6e5a,apache,struts,13828056b47a25e7ddee80a042a6a8d3b670ff32,REPEAT,,
VULAS-M,https://github.com/apache/struts,19494718865f2fb7da5ea363de3822f87fbda26,apache,struts,ff6148795ac52e6de5b80c01e7a1a0cc4da61857,REPEAT,,
VULAS-M,https://github.com/apache/struts,6e87474f9ad0549f07dd2c37d50a9ccd0977c6e,apache,struts,1fec084542c3bfe9c6733a947b3798210f73f8e8,REPEAT,,
VULAS-M,https://github.com/apache/syncope,717289bc10b6f3b204cb6d14881f530174c6235,apache,syncope,1edec313dde8e81da0e30dd639f7144f94a9d4ab,REPEAT,,
VULAS-M,https://github.com/apache/syncope,7b168c142b09c3b03e39f1449211e7ddf026a14,apache,syncope,717289bc10b6f3b204cb6d14881f530174c62359,FOUND,4d294a3386b5a79accf0fd527f196a65e556f511,df2bce86d30e2dbe02584c0aaca7b85156d25e5f
VULAS-M,https://github.com/apache/syncope,36fb466afd64894170fa5e2e030ce6895120b1a,apache,syncope,30286d96515deb9a03c551d37129f9584ac31793,FOUND,36fb466afd64894170fa5e2e030ce6895120b1af,30286d96515deb9a03c551d37129f9584ac31793
VULAS-M,https://github.com/apache/syncope,bdb6a180dcae6f1baaff16619cb906b7292da0d,apache,syncope,6d285b20104369f1afcb85f162386b1eae827038,FOUND,57580628bc6d7f87e83a6f93c838d69b7bfd9b4d,20681c81ce7df27bec1b8c5b9307de4062364645
VULAS,https://github.com/apache/tapestry-5,95846b173d83c2eb42db75dae3e7d5e13a633946,apache,tapestry-5,9001a1e3c2642c51550def85cde24cc31f96248e,REPEAT,,
VULAS,https://github.com/apache/thrift,d973409661f820d80d72c0034d06a12348c8705e,apache,thrift,9e0c9272140ea91ea4b3f042d207acbbaa15c093,FOUND,a46438e11d506433ec7c995ad7d11003ca7d87de,26549566bc502dece76ad596126b219dc5c8991c
VULAS,https://github.com/apache/tika,98672cdd92b6325ff78c763955a7c045b364095b,apache,tika,a4baebe62c9a29c71fac00b59657f508c681edbf,REPEAT,,
VULAS,https://github.com/apache/tika,8a68b5d474205cc91cbbb610d4a1c05af57f0610,apache,tika,85e53850026aadce49bc99c1ef2de9d5c7be0451,FOUND,49833d88cb323928c3de7bd7a86ab38444530418,72994c8ac8f0c749f26f4f19b7992b8224fc2a12
VULAS,https://github.com/apache/tika,4e67928412ad56333d400f3728ecdb59d07d9d63,apache,tika,705b79ccb6c0ad0f92a3a185bf7e66cacf899931,REPEAT,,
VULAS,https://github.com/apache/tika,a09d853dbed712f644e274b497cce254f3189d57,apache,tika,525889a4f928d1d448c6aaf6b1ddc19081e07404,REPEAT,,
VULAS,https://github.com/apache/tika,0c49c851979163334ea05cbebdd11ff87feba62d,apache,tika,33d960c24dd9f7e97cd11f18295cfd347cfdb1d4,FOUND,b899ed2084da5e55e6f6f67f9ed6320942e4fd6d,ef2cf1c9e1bcf596def63e21efd0a5170902b0e2
VULAS-M,https://github.com/apache/tika,d1bc09386405d28d6b0f0a29ce8c3e7efd72d6c7,apache,tika,5b12e7f866f66e737d3b609b3f598fa792a564c8,REPEAT,,
VULAS-M,https://github.com/apache/tika,8a6a9e1344f5b10ebfa1a189dc3c30d0da2b9d4,apache,tika,bd554ebae29ba2685363c005c3c3282b3d0c1efe,FOUND,0688994f11aa0e3a07b7184700befa39bb0d49e3,74df81147635c54c1954e11bface574aca89bc47
VULAS,https://github.com/apache/tomcat,1735d7f55094c3775c7d94e4f8568336dbe1a738,apache,tomcat,820f6fba24b5b35e5ef41b12bdbbd7eeefc9784c,FOUND,8fea85c9151ca39f05bc9d2a2f5ddce0aa4b4d6f,48314f919eb2f084d1da095c09059437e8881e9e
VULAS,https://github.com/apache/tomcat,1bc3bcb2848f478fd6674487d6dad507fd5dd686,apache,tomcat,85d386f7a336602a3dbb535bed56536470851711,FOUND,901ed39cddf7329b0a19b2c6a797070680829ed2,62fc7509435ed58f8a62f844943592ff10332ae6
VULAS,https://github.com/apache/tomcat,901292cf9d7d8225f8a3b96c7583e2bd8b41772d,apache,tomcat,558a6f3a9f1f98c0601d83a3cece49fa528b2b80,FOUND,2e4942f3643f8a794a3e4b2dc350187eadc2db97,e76f09a3cf2d71798c8f5720c639cf2f11ca675f
