Dataset,Code,Project,sha,owner,project,sha-p,sha-reg,sha-reg-p,main_fix,main_prev,diff,Write Short Units of Code-fix,Write Short Units of Code-prev,Write Short Units of Code-diff,Write Simple Units of Code-fix,Write Simple Units of Code-prev,Write Simple Units of Code-diff,Write Code Once-fix,Write Code Once-prev,Write Code Once-diff,Keep Unit Interfaces Small-fix,Keep Unit Interfaces Small-prev,Keep Unit Interfaces Small-diff,Separate Concerns in Modules-fix,Separate Concerns in Modules-prev,Separate Concerns in Modules-diff,Couple Architecture Components Loosely-fix,Couple Architecture Components Loosely-prev,Couple Architecture Components Loosely-diff,Keep Architecture Components Balanced-fix,Keep Architecture Components Balanced-prev,Keep Architecture Components Balanced-diff,Keep Your Codebase Small-fix,Keep Your Codebase Small-prev,Keep Your Codebase Small-diff,Automate Tests-fix,Automate Tests-prev,Automate Tests-diff,Write Clean Code-fix,Write Clean Code-prev,Write Clean Code-diff
VULAS,CVE-2017-12616,https://github.com/apache/tomcat,07dc0ea2745f0afab6415f22b16a29f1c6de5727,apache,tomcat,f098807674b942f27216db7debae18854115b207,5bf2a8504f5965410e82242667b71f54912fe766,163c0ad70540e59b75fc922d6fd19eacc7febd3e,-12241.393367308496,-12104.145217985397,-137.24814932309891,-154359.23583459866,-154260.46179550976,-98.77403908889391,-348107.47619708534,-346739.4658339116,-1368.0103631737293,-16513.46428571426,-16532.46428571426,19.0,24202.210386857463,24203.232909379978,-1.0225225225149188,-230667.3700260577,-230672.5477746027,5.177748544985661,224390.8552631579,224366.8552631579,24.0,193802.04702035565,193778.8993373465,23.147683009156026,0.0,0.0,0.0,0.0,0.0,0.0,184838.5,184814.5,24.0
SECBENCH,CVE-2016-4542,https://github.com/phpmyadmin/phpmyadmin,082aecfc3a753ad03be82cf14f03ac065723ec92,php,php-src,d650063a0457aec56364e4005a636dc6c401f9cd,7c8f0cf3d8d328d7e81acd516a7563f400ed5367,2c87894ba240ea602be639ef0b5c094ed2048f2e,-98408.22593486228,-98408.22593486228,0.0,-618621.3309484886,-618621.3309484886,0.0,-653498.7402729585,-653498.7402729585,0.0,-299198.64285714284,-299198.64285714284,0.0,98416.3227344992,98416.3227344992,0.0,119536.30818825346,119536.30818825346,0.0,128244.30263157895,128244.30263157895,0.0,121383.52117563551,121383.52117563551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119656.0,119656.0,0.0
SECBENCH,,https://github.com/Pylons/pyramid,082d3b2cb9127f8acfd4d081e69c427a37bae91d,Pylons,pyramid,a6db36c984bd69f8a6aba80ad6db435cd4b1b93c,6624092da587160e5d449af93eca3c0e779dfc55,50d3aaf0fbbed262a49d7c704acf1159002c1558,-2647.693362719138,-2647.693362719138,0.0,-4405.932382377146,-4405.932382377146,0.0,-3894.2001387925047,-3894.2001387925047,0.0,-2425.357142857143,-2425.357142857143,0.0,-16652.884472708,-16652.884472708,0.0,-6150.032664476307,-6150.032664476307,0.0,-5247.315789473683,-5247.315789473683,0.0,5854.2889634934045,5854.2889634934045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6444.5,6444.5,0.0
SECBENCH,,https://github.com/php/php-src,08b72ac9f12890793bc67446e4999892607bbf7b,php,php-src,c374b80dda6e07f7dbc1e43a095c075beee6ca5f,e8cd91adee70945a1200da4ba56d68b5dd403405,51fe495ea1d6c08bf24ade02b1f250b5d0051d70,-362360.5066949164,-362360.5066949164,0.0,-891046.9325996859,-891046.9325996859,0.0,-1924861.597270414,-1924861.597270414,0.0,-760131.2142857143,-760131.2142857143,0.0,-636825.9713831479,-636825.9713831479,0.0,-94886.8186763848,-94886.8186763848,0.0,203093.94736842107,203093.94736842107,0.0,345275.01989776193,345275.01989776193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135778.5,135778.5,0.0
SECBENCH,,https://github.com/pfsense/pfsense,08cf5428d6fa7d080869574cee0f22e669b8db03,pfsense,pfsense,53aca1fdc3f7683efd90472ed7be78f793eb78bb,c9f312be663af6aac96871e80bf883c6357ded33,f04bbc8e9f789eb5a6695425fdb264b4645759ed,-30348.390640603586,-30348.390640603586,0.0,-85401.38771190174,-85401.38771190174,0.0,-189496.31644691186,-189496.31644691186,0.0,-30641.03571428571,-30641.03571428571,0.0,9187.74456809751,9187.74456809751,0.0,-15441.114184048974,-15441.114184048974,0.0,-42700.10526315789,-42700.10526315789,0.0,27012.30834617283,27012.30834617283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23996.0,23996.0,0.0
SECBENCH,CVE-2014-0081,https://github.com/josh/rails,08d0a11a3f62718d601d39e617c834759cf59bbb,josh,rails,f706d5f945c5751072bb90d080aff154e6858435,0576ec4ddd5f806c6ae98184d28391fc239db1ef,02399a1184d0f87b14af461fab731120d92c5ad8,5174.900719412636,5167.748236294377,7.152483118258715,5467.117258506564,5555.003120995979,-87.88586248941465,9440.901411057135,9442.629377746935,-1.7279666897993593,22363.75,22350.75,13.0,15837.220720720723,15817.220720720723,20.0,9230.652553112033,9210.652553112033,20.0,-37247.48684210525,-37267.48684210525,20.0,25543.352092835157,25524.713432473356,18.638660361801158,0.0,0.0,0.0,0.0,0.0,0.0,1113.5,1044.0,69.5
SECBENCH,,https://github.com/grails/grails-core,08d543b74810debda7a8adb5efed41057597ad5e,grails,grails-core,ba77c1be24538d86dc21aedd4d9e19373ed13ffc,9def87aef4dabeed7f7113e04504985929f28af4,86ec235a13699ca60321a89b60b1709e6123474b,4349.780471544826,4344.933437269281,4.847034275544502,-16988.548522112917,-16999.548522112917,11.0,-63792.02248438584,-63803.02248438584,11.0,42711.25,42704.25,7.0,5773.127186009541,5787.149708532062,-14.022522522520376,4834.628482231652,4826.628482231652,8.0,-75366.86842105261,-75374.86842105261,8.0,68385.73847475843,68376.24560948047,9.492865277963574,0.0,0.0,0.0,0.0,0.0,0.0,77940.5,77932.5,8.0
VULAS,CVE-2017-8028,https://github.com/spring-projects/spring-ldap,08e8ae289bbd1b581986c7238604a147119c1336,spring-projects,spring-ldap,9d8f9fb1882b99a71d510097bb9c32cd1b2331cb,0af69ea48e3814abd5b788ec8623dddf54a76507,b5bc5b17e2b0438f7059a2ac57b90c419e89778a,362.31583814529,362.31583814529,0.0,3738.5822524720375,3738.5822524720375,0.0,3373.936756881795,3373.936756881795,0.0,-10960.678571428569,-10960.678571428569,0.0,4005.891891891892,4005.891891891892,0.0,1084.6666582744836,1084.6666582744836,0.0,-7721.065789473683,-7721.065789473683,0.0,7632.325182834944,7632.325182834944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.5,2469.5,0.0
VULAS,CVE-2013-6447,https://github.com/seam2/jboss-seam,090aa6252affc978a96c388e3fc2c1c2688d9bb5,seam2,jboss-seam,b1d14541be7f16f97cf388239cda8bc168d8372a,9f4458b05965a77ac609a2cae93c61712b427538,c27b0c582e96648bad81ac1693c6283a298cf4cd,17784.0018953563,17878.847652219767,-94.8457568634658,10972.326211411564,10973.326211411564,-1.0,14822.249040018505,14823.249040018505,-1.0,2811.46428571429,2812.46428571429,-1.0,33812.54213036566,33813.54213036566,-1.0,3099.752063428127,3100.752063428127,-1.0,5622.894736842107,5623.894736842107,-1.0,48942.29048578275,48943.2480544174,-0.95756863465067,0.0,0.0,0.0,0.0,0.0,0.0,57756.5,58698.0,-941.5
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,0933619b6b2534b221817ea3f631cb984c258d6b,phpmyadmin,phpmyadmin,b628fcc8a908d0fecf391cf2cc161691255dbbe6,573f85f1bffb7094275874d853d452212383b002,23507189d5a816e76b9fdcfd92bc4c405865f65e,-144950.74041085423,-144944.63722351563,-6.10318733859458,-513543.28010167164,-513576.17141972587,32.89131805422949,-785505.028036086,-785642.028036086,137.0,56496.39285714287,56474.67857142858,21.714285714289872,-411398.5188129305,-411169.4138844727,-229.10492845781846,-85194.0765367137,-85378.0765367137,184.0,-85553.71052631579,-85737.71052631579,184.0,195157.81704803262,195733.3495967291,-575.5325486964721,0.0,0.0,0.0,0.0,0.0,0.0,180033.0,179849.0,184.0
SECBENCH,TNL-2248,https://github.com/edx/edx-platform,09e1f9ed71910341b1e806466d70308162dbb832,edx,edx-platform,2ba5d483fc46cf60dba99fb1122d36268cac8ee5,56f83b5704c6e779625d778e7fcfee8de84fbfbb,58b9cb4938f302af8ffb05de13c23678730f2ea8,21394.676898975646,21391.965279112042,2.7116198636031186,-333911.01940301945,-333915.01940301945,4.0,-7646.4061531344005,-7650.4061531344005,4.0,-321317.10714285716,-321320.10714285716,3.0,-11534.2196608373,-11538.2196608373,4.0,221012.67053965936,221007.67053965936,5.0,215250.51315789475,215252.15789473685,-1.644736842106795,224244.83765205066,224241.0767165725,3.7609354781452566,0.0,0.0,0.0,0.0,0.0,0.0,227847.5,227842.5,5.0
VULAS,CVE-2015-3253,https://github.com/apache/groovy,09e9778e8a33052d8c27105aee5310649637233d,apache,groovy,03e3812cff011eda75a518af7f8f676db8622316,5c575be52c9f3a4fb6effb86b8016762be06e1b3,0fe4442eadcd1dd0faf3e86c3c2571860ff1587c,10337.348297062577,10332.760863274621,4.587433787955888,-9445.673435279601,-9451.673435279601,6.0,-24026.618089289845,-24032.618089289845,6.0,19763.82142857143,19759.82142857143,4.0,15258.523847376788,15252.523847376788,6.0,-41858.46398284637,-41864.46398284637,6.0,60966.21052631579,60960.21052631579,6.0,54568.682675777585,54562.80833789803,5.874337879555242,0.0,0.0,0.0,0.0,0.0,0.0,28147.0,28141.0,6.0
SECBENCH,CVE-2015-0208,https://github.com/openssl/openssl,09f06923e636019c39c807cb59c481375e720556,openssl,openssl,8106d61c354430d6bbbd7f8e7840a39efc0f5829,4d0bafb4aec0c85cc27678358fde778ba969940f,e7455724938818eac8bef43f535d148dd4670d06,-257532.96187883423,-257532.96187883423,0.0,-808280.8156773918,-808280.8156773918,0.0,-1432090.4913254685,-1432090.4913254685,0.0,-234730.64285714284,-234730.64285714284,0.0,-504284.28298887116,-504284.28298887116,0.0,16840.342831187038,16840.342831187038,0.0,-115335.10526315786,-115335.10526315786,0.0,230846.37649250278,230846.37649250278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271705.0,271705.0,0.0
SECBENCH,CVE-2011-1004,https://github.com/rubinius/rubinius,0a0289086b6a9e5bf1ffb0c58dba3ff5a80800b9,rubinius,rubinius,3e134f200b26f68d6295dd809baee5e609065fd4,161d6017e920c19f3a7bc3e35eee69d007b28a7c,31ec4299613d8162e2e965e6e11939f922c683e1,-292631.85082447506,-292632.2508244751,0.40000000002328306,-799963.0175876579,-799963.0175876579,0.0,-2085238.945362017,-2085238.945362017,0.0,-403459.1785714285,-403460.1785714285,1.0,-232867.59750927397,-232867.59750927397,0.0,-185369.12474351388,-185370.12474351388,1.0,66696.21052631579,66695.21052631579,1.0,395726.1450028249,395726.1450028249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318157.0,318156.0,1.0
SECBENCH,CVE-2011-3358,https://github.com/mantisbt/mantisbt,0a636b37d3425aea7b781e7f25eaeb164ac54a3d,mantisbt,mantisbt,4b7492d43680729b4a0328eddc522560dd44514b,198de10ac8de83bb63fab397177de8f7d237132b,a0f99f7a63dcbf719d6ce3b1bea80b99162af793,-90155.4150718672,-90154.49838067536,-0.9166911918437108,-207704.18610803114,-207705.18610803114,1.0,-345062.62377978256,-345063.62377978256,1.0,-168395.71428571426,-168396.71428571426,1.0,-173777.16825649177,-173775.893481717,-1.2747747747635003,-86149.8194127989,-86142.62513794651,-7.194274852387025,-81838.93421052632,-81833.28947368421,-5.644736842106795,95447.79533467288,95446.84846012217,0.9468745507037966,0.0,0.0,0.0,0.0,0.0,0.0,65926.5,65925.5,1.0
SECBENCH,,https://github.com/postgres/postgres,0a73f69cb4842f46c1a080b3375b0f268ba1e5de,postgres,postgres,11cb598c397eaa18916c1a0f944f3ead05dab971,9550e8348b7965715789089555bb5a3fda8c269c,4ff695b17d32a9c330952192dbc789d31a5e2f5e,-561443.8632271598,-561458.0768019172,14.213574757333845,-1436756.8275417383,-1436718.6096839597,-38.21785777853802,-2470236.6605135323,-2469870.4534813785,-366.20703215384856,-199907.28571428568,-199912.28571428568,5.0,-1289732.9631690513,-1290186.4880763115,453.52490726020187,-972977.2537565511,-973044.484961207,67.23120465595275,-334728.8026315789,-334735.8026315789,7.0,497364.1610551398,497357.35652954935,6.804525590443518,0.0,0.0,0.0,0.0,0.0,0.0,592537.0,592530.0,7.0
VULAS-M,CVE-2016-5016,https://github.com/cloudfoundry/uaa,0a78612f981c541ad2d997e6a365f2a0b3e799d9,cloudfoundry,uaa,ddae2a131ab505ddf079a7db4289205098373244,c3473ce682a57ac86390381e523ddc0bffee0822,ef32661c5d4e3857661b93930d47491302eabbe5,10071.701859902152,10071.701859902152,0.0,2162.1225922910453,2162.1225922910453,0.0,-3411.7399953735826,-3411.7399953735826,0.0,19288.357142857145,19288.357142857145,0.0,804.4491255961863,804.4491255961863,0.0,6374.382738117721,6374.382738117721,0.0,9211.539473684214,9211.539473684214,0.0,33032.407521848785,33032.407521848785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33255.5,33255.5,0.0
SECBENCH,,https://github.com/curl/curl,0aabfd99631a292a72ca601ed0e83786ce9f0ae4,curl,curl,14b77db1b97bb382ec97535666813dea26594bd0,0ef3d90838e947d007d9a233ae4ac1b500aeb732,5cc50f9b278dd5f057d3253c41948c5952bc43df,-24773.904242112632,-24773.904242112632,0.0,-76392.03537953881,-76392.03537953881,0.0,-204823.4280823502,-204823.4280823502,0.0,8246.178571428572,8246.178571428572,0.0,-4927.005564387915,-4927.005564387915,0.0,516.2884917987382,516.2884917987382,0.0,-11315.03947368421,-11315.03947368421,0.0,19310.9990156075,19310.9990156075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21645.0,21645.0,0.0
VULAS,CVE-2014-3584,https://github.com/apache/cxf,0b3894f57388b9955f2c33b2295223f2835cd7b3,apache,cxf,11bccec4f48f65f36907cd04230b1b751a34d0e1,e1c4e86add991857328854db0f02ad21eefc58e4,a3936f02652fbb4c64fce2d5e5b3b4c4de42c3c4,-14364.575082370337,-14349.120599043792,-15.454483326544505,-115224.85429419724,-115227.20850747092,2.354213273676578,-196458.0818413139,-196461.6721721027,3.590330788807478,-15474.71428571426,-15501.71428571426,27.0,-37193.8018018018,-37230.8018018018,37.0,-193406.58596533188,-193342.61769617777,-63.968269154109294,-97941.11842105258,-97704.03947368421,-237.07894736836897,254922.90578570828,254888.34794651374,34.55783919454552,0.0,0.0,0.0,0.0,0.0,0.0,257130.5,257088.5,42.0
VULAS,CVE-2014-3612,https://github.com/apache/activemq,0b5231ada5ce365b41832ba8752ee210145d1cbe,apache,activemq,e8f8155141e75ba10c1ba03d9031b6128a735507,6a631a9d2123d4145f91105ff89ef074122b60ea,19cb932816a09b05d5da73da7fbc39e0dec0e522,-12622.990839073575,-12663.558407300297,40.56756822672287,11915.995996683976,11889.489658130658,26.50633855331762,26702.17663659496,26677.17663659496,25.0,-245798.21428571426,-245962.5,164.28571428573923,48350.52331743509,48323.248542660316,27.274774774770776,-185781.131289417,-185769.9699245123,-11.161364904721268,-5752.289473684214,-5778.289473684214,26.0,125769.03070736572,125746.2604878076,22.770219558122335,0.0,0.0,0.0,0.0,0.0,0.0,98364.0,98239.0,125.0
SECBENCH,CVE-2011-0448,https://github.com/josh/rails,0b58a7ff420d7ef4b643c521a62be7259dd2f5cb,josh,rails,6b1018526fb304727ee4191afc2d8a5e29e49eea,ec55f37027defae03059b46373f56954dd607014,e0b227102691dfee328c55f688384233faeb3384,7743.221976515935,7743.221976515935,0.0,16492.06085439807,16492.06085439807,0.0,15736.806338191072,15736.806338191072,0.0,31029.285714285714,31029.285714285714,0.0,17087.34684684685,17087.34684684685,0.0,21301.946216593868,21301.946216593868,0.0,-57228.13157894736,-57228.13157894736,0.0,30800.405373791138,30800.405373791138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212.5,2212.5,0.0
VULAS,CVE-2009-2625,https://github.com/apache/xerces2-j,0bdf77af1d4fd26ec2e630fb6d12e2dfa77bc12b,apache,xerces2-j,00a1cb9257dd1806467cf7c8a5a95161298b34ed,56212e011bfbf78c6a31271250066a8855fb1f02,33dc7342972f36b2cbf19475c2395ac389bf7c04,-32194.2469267627,-32193.10351065175,-1.1434161109500565,-87782.30377952136,-87779.9075983357,-2.396181185657042,-195033.89641452694,-195027.20522785102,-6.6911866759182885,-61374.714285714275,-61375.714285714275,1.0,-14292.716746157921,-14294.716746157921,2.0,-64402.071814012415,-64404.071814012415,2.0,23787.894736842107,23799.18421052632,-11.28947368421359,55639.33903546381,55637.39635502752,1.9426804362883558,0.0,0.0,0.0,0.0,0.0,0.0,21516.0,21514.0,2.0
VULAS,CVE-2015-0886,https://github.com/djmdjm/jBCrypt,0c28b698e79b132391be8333107040d774c79995,djmdjm,jBCrypt,b129c40bc8c207ecdd0a2f05cbf154b0a67110d4,62bf3dc74d9e610d9f8bb3982b6fa40f32d69ec5,2bfcdb26d758ccfb76a54a35d4c10ddce5890cbe,228.08788014546,299.0591444314882,-70.97126428602823,51.18129766716914,39.18129766716914,12.0,-103.4855424473745,-115.4855424473745,12.0,631.0,620.0,11.0,244.03153153153153,232.03153153153153,12.0,-123.4454277286136,666.0,-789.4454277286136,678.0,666.0,12.0,225.59694243188721,216.8641575635561,8.732784868331123,0.0,0.0,0.0,0.0,0.0,0.0,678.0,666.0,12.0
VULAS,CVE-2018-17197,https://github.com/apache/tika,0c49c851979163334ea05cbebdd11ff87feba62d,apache,tika,33d960c24dd9f7e97cd11f18295cfd347cfdb1d4,b899ed2084da5e55e6f6f67f9ed6320942e4fd6d,ef2cf1c9e1bcf596def63e21efd0a5170902b0e2,1252.4998749103993,1233.3130722530975,19.18680265730177,-26434.363997752855,-26455.363997752855,21.0,-58926.312560721715,-58947.312560721715,21.0,20942.607142857145,20921.607142857145,21.0,-6730.7835188129275,-6751.7835188129275,21.0,15487.874207463172,15463.40310804517,24.471099418002268,-22327.56578947368,-22359.56578947368,32.0,52119.54326554485,52100.14633838984,19.396927155015874,0.0,0.0,0.0,0.0,0.0,0.0,38394.0,38362.0,32.0
SECBENCH,CVE-2013-4491,https://github.com/josh/rails,0c7ac34aed1845044cd1911e5a775366d7ca41c1,josh,rails,bea9c9b4c0f9bb7356ea2058118fe40495432010,65df7b376a1566d3d2fc5f11babbcda34ffe5a22,641611a690361c46b0c484d77379cecd70c869a6,7862.722670545333,7863.406601559297,-0.6839310139639565,11610.127264183571,11681.103285772155,-70.97602158858354,14254.797131621559,14241.797131621559,13.0,26086.857142857145,26081.857142857145,5.0,15792.28245892952,15779.28245892952,13.0,19904.345076096124,19897.345076096124,7.0,-37611.65789473684,-37618.65789473684,7.0,27695.975526502254,27683.838815053306,12.136711448947608,0.0,0.0,0.0,0.0,0.0,0.0,894.5,887.5,7.0
VULAS,CVE-2013-4310,https://github.com/apache/struts,0c8366cb792227d484b9ca13e537037dd0cb57dc,apache,struts,9a3d105c804a5641c659b6233de3c145d55a7f51,db96a28977d71332d653fe1968eea46edbcce2a2,7cd454ac96e69fe7b3532460ac7fe7d9128cce8b,-18278.941202702747,-18336.365634065496,57.4244313627496,-129074.32225561661,-129091.32225561661,17.0,-354584.97210270644,-354599.40212815173,14.43002544529736,-238868.5,-238881.5,13.0,4116.497350291475,4099.497350291475,17.0,100194.30721685821,100177.30721685821,17.0,99275.25,99258.25,17.0,177978.3277641459,177962.0134759637,16.314288182213204,0.0,0.0,0.0,0.0,0.0,0.0,158174.0,157711.5,462.5
SECBENCH,,https://github.com/unbit/uwsgi,0cb2e6852bcee02484dea06b2c5e9c8f6cbb3138,unbit,uwsgi,a559e9ea631afa9331cba77d3f1634611a6aa4ab,4c669b17ef1cf909619232a4f0cf0632bd27ffff,fe244e16d9f3b66f75d73185938bed2b61db0e52,-37922.450200342806,-37910.85746319704,-11.592737145765568,-114262.29336892269,-114234.99489908092,-27.298469841771293,-222954.920055517,-222870.85875549386,-84.06130002313876,6503.142857142862,6499.142857142862,4.0,-24219.794912559617,-24224.794912559617,5.0,-35387.51234909805,-35392.51234909805,5.0,-85304.47368421052,-85276.25,-28.223684210519423,47650.349509736916,47645.693427119186,4.656082617730135,0.0,0.0,0.0,0.0,0.0,0.0,48751.0,48746.0,5.0
VULAS,CVE-2018-17187,https://github.com/apache/qpid-proton-j,0cb8ca03cec42120dcfc434561592d89a89a805e,apache,qpid-proton-j,31f5fc97bbf60a73ba913b7dc16851cf7e2a150b,0ebf1d40e49ac95915c47ffc7901e29febb4c739,eb63824fd9eb6d3b516ae68065bf05c222b49d95,8529.247067316495,8496.00770231106,33.23936500543459,4199.870459342401,4199.870459342401,0.0,-6074.6434883182965,-6074.6434883182965,0.0,12390.642857142859,12390.642857142859,0.0,24226.016693163754,24226.016693163754,0.0,-16290.036210173843,-16622.429860228178,332.393650054335,4001.4342105263204,4001.4342105263204,0.0,30303.186151481754,30303.186151481754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32536.0,32536.0,0.0
VULAS,CVE-2018-1000865,https://github.com/jenkinsci/groovy-sandbox,0cd7ec12b7c56cfa3167d99c5f43147ce05449d3,jenkinsci,groovy-sandbox,26ffba44156996da347c66a38cc7b056a4d243d3,79d8046ce995888130a2eabceb9d14a7cf77fc61,f6bfc9dad24f64e9fd1bd493c0ce06b9642328e6,-61.25241656958427,-141.86953471630218,80.61711814671791,-445.6104318190722,-534.6104318190722,89.00000000000006,-1979.8863752024058,-2068.886375202406,89.0,278.3571428571429,204.3571428571429,74.0,-867.572072072072,-956.572072072072,89.0,766.6194690265487,640.6194690265487,126.0,857.0,731.0,126.0,664.0681015140158,576.8969200468366,87.17118146717917,0.0,0.0,0.0,0.0,0.0,0.0,114.5,-11.5,126.0
SECBENCH,,https://github.com/php/php-src,0d1998e34ff487aab6451963d60697dd5b5b0115,php,php-src,2f0d084ab8228e1e5704a3fb66fb1c9cd6bd411e,2a3c71b833bd8f069120448cbacdaeda08c184dc,155b90db20691e792b194badce31451bac55fd28,-358695.1104262106,-358697.39193254005,2.2815063294256106,-884202.7716917181,-884205.7716917181,3.0,-1904771.6259541984,-1904774.6259541984,3.0,-752193.2857142857,-752195.2857142857,2.0,-631722.9939056704,-631725.9939056704,3.0,-95827.4257459602,-95830.4257459602,3.0,202160.26315789475,202157.26315789475,3.0,343452.73559183173,343449.9205285373,2.815063294430729,0.0,0.0,0.0,0.0,0.0,0.0,136154.0,136151.0,3.0
SECBENCH,CVE-2015-3152,https://github.com/php/php-src,0d2f147d80bd02d4d1ccaa0fa530d9d4846b3c75,php,php-src,3e88d610e54dac75a374af9e8501f02da67e4466,04a5d124aa527e689974d5f5c0c0607ecfe712c1,74ce7ee6c586f5ccf46c32ba3996c24a1fdbe066,-7108.106147364851,-7108.106147364851,0.0,-63591.11138319254,-63591.11138319254,0.0,-77070.33004857738,-77070.33004857738,0.0,-960.75,-960.75,0.0,11159.225225225226,11159.225225225226,0.0,12285.097345132743,12285.097345132743,0.0,17710.0,17710.0,0.0,16230.807387763445,16230.807387763445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13156.0,13156.0,0.0
SECBENCH,,https://github.com/Graylog2/graylog2-server,0daaecd63895bfa683656d14d8bd0c3fb42f6cfd,Graylog2,graylog2-server,2d2e6f5e99fc5f830c19fe1724899acaded2ca02,1123552192f636fddb9043b1ebb27f59991cc356,c9f02dfa1ff1a9785dc02fd9d83465cf54021bc7,23270.295976778805,23270.96464929338,-0.6686725145737,-33082.274543367275,-33081.274543367275,-1.0,-1090.8387693731202,-1091.123756650474,0.2849872773538209,-5312.142857142855,-5311.142857142855,-1.0,33082.598569157395,33083.598569157395,-1.0,62140.0,62141.0,-1.0,62155.0,62156.0,-1.0,54734.6173685139,54735.589080936996,-0.971712423095596,0.0,0.0,0.0,0.0,0.0,0.0,60076.0,60077.0,-1.0
SECBENCH,,https://github.com/curl/curl,0ddab51ad874b64e38e26840a916fc13f4d2ed7b,curl,curl,9798432f567f1589f1da6216e2795ab10b733128,a4e88317dd9a92217839ae3a72563d04a754a869,c97648b55080343bb371522bf4233e94a2a13a99,-83774.73580392716,-83774.73580392716,0.0,-257846.99627285716,-257846.99627285716,0.0,-590218.4674531575,-590218.4674531575,0.0,-32057.53571428571,-32057.53571428571,0.0,-134364.7729199788,-134364.7729199788,0.0,-8010.9329065908,-8010.9329065908,0.0,10763.381578947374,10763.381578947374,0.0,83201.465648651,83201.465648651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90786.5,90786.5,0.0
